time,"[BMS] Auxillary Battery Voltage (V)","[BMS] Battery Current (A)","[BMS] Battery DC Voltage (V)","[BMS] Battery Fan Duty Feedback (%)","[BMS] Battery Fan Feedback (Hz)","[BMS] Battery Fan Status ()","[BMS] Battery Inlet Temperature (℃)","[BMS] Battery management ()","[BMS] Battery Max Temperature (℃)","[BMS] Battery Min Temperature (℃)","[BMS] Battery Pack B01 (℃)","[BMS] Battery Pack B02 (℃)","[BMS] Battery Pack B03 (℃)","[BMS] Battery Pack B04 (℃)","[BMS] Battery Pack B05 (℃)","[BMS] Battery Power (kW)","[BMS] Battery temperature at WCS input (℃)","[BMS] Battery temperature PRA (℃)","[BMS] Battery work time total (h) (h)","[BMS] Battery work time total (sec.) (sec.)","[BMS] BMS Ignition ()","[BMS] BMS Main Relay ()","[BMS] CALC Average Cell Voltage 58kWh (V)","[BMS] CALC Average Cell Voltage 72kWh (V)","[BMS] CALC Average Cell Voltage 77kWh (V)","[BMS] Coolant temperature 2 (℃)","[BMS] Cumulative Charge Current (Ah)","[BMS] Cumulative Discharge Current (Ah)","[BMS] Cumulative Energy Charged (kWh)","[BMS] Cumulative Energy Discharged (kWh)","[BMS] DATC A/C Compressor operation RPM var.1 (rpm)","[BMS] Drive Motor Speed 1 (rpm)","[BMS] Drive Motor Speed 2 (rpm)","[BMS] HV_Charging ()","[BMS] Inverter Capacitor Voltage (V)","[BMS] Isolation Resistance (kOhm)","[BMS] Maximum Cell Voltage (V)","[BMS] Maximum Cell Voltage No ()","[BMS] Minimum Cell Voltage (V)","[BMS] Minimum Cell Voltage No ()","[BMS] Normal Charge Port ()","[BMS] Operating Time (Hours)","[BMS] Rapid Charge Port ()","[BMS] State of Charge BMS (%)","[HVAC] Coolant temperature #1 (℃)","[HVAC] Coolant temperature 1 (℃)","[HVAC] Evaporator Temperature (℃)","[HVAC] Humidity sensor for automatic defogger (%)","[HVAC] Indoor Temperature (℃)","[HVAC] Interior temperature: driver legs vent (℃)","[HVAC] Interior temperature: driver vent (℃)","[HVAC] Interior temperature: front (℃)","[HVAC] Inverter temperature (℃)","[HVAC] Outdoor Temperature (℃)","[HVAC] Outside temperature (℃)","[HVAC] Real Vehicle Speed (km/h)","[ICCU/2025] Aux. Battery Current (A)","[ICCU/2025] Aux. Battery State of Charge (%)","[ICCU/2025] Aux. Battery Temperature (℃)","[ICCU/2025] Aux. Battery Voltage (V)","[ICCU/2025] LDC Input Voltage (V)","[ICCU/2025] LDC Output Current (A)","[ICCU/2025] LDC Output Voltage (V)","[ICCU/2025] LDC Temperature (℃)","[PS] Absolute wheels turn angle (°)","[PS] MDPS motor current (A)","[VCMS] 400V Relay On/Off request ()","[VCMS] 400V Relay Status ()","[VCMS] AC Charger current (A)","[VCMS] AC Charging Counter ()","[VCMS] AC Charging Time (Hours)","[VCMS] AC Charging Time after plug-in (min)","[VCMS] AC Inlet temperature 1 (℃)","[VCMS] Battery main relay status ()","[VCMS] BMS Target current (A)","[VCMS] BMS Target voltage (V)","[VCMS] Charging socket connected ()","[VCMS] CP duty cycle (%)","[VCMS] CP voltage (V)","[VCMS] Cumulative DC Charging time (h)","[VCMS] DC Charger current capability (A)","[VCMS] DC Charging counter ()","[VCMS] DC Charging time after plug-in (min)","[VCMS] DC Inlet Temperature 1 (℃)","[VCMS] DC Inlet Temperature 2 (℃)","[VCMS] EV Max Current (A)","[VCMS] EV Max Voltage (V)","[VCMS] EVSE Current regulation tolerance Value (A)","[VCMS] EVSE Delivered Power Value (Wh)","[VCMS] EVSE Main Power (kW)","[VCMS] EVSE Maximum Current Value (A)","[VCMS] EVSE Maximum Power value (W)","[VCMS] EVSE Maximum Voltage Value (V)","[VCMS] EVSE Minimum Current Value (A)","[VCMS] EVSE Minimum Voltage Value (V)","[VCMS] EVSE Output Current (A)","[VCMS] EVSE Output Voltage (V)","[VCMS] EVSE Target Current (A)","[VCMS] EVSE Target Voltage (V)","[VCMS] HV Battery SoC (%)","[VCMS] HV Battery Voltage (V)","[VCMS] PD voltage (V)","[VCS] Accelerator pedal position (%)","[VCS] Aux. battery voltage (V)","[VCS] Vehicle speed (high res.) (km/h)","Average speed (km/h)","DC Charger Power (kW)","Distance travelled (km)","Distance travelled (total) (km)","EV Instant Energy Consumption (km/kWh)","HV EV Battery Power (kW)","Hybrid/EV Charger Power (kW)","OBD Module Voltage (V)","Vehicle acceleration (g)",
12:36:00.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3799999999999955,88,21,13.754000000000001,740.9000000000001,37.06,13.952,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:00.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3799999999999955,88,21,13.754000000000001,740.9000000000001,34.24,13.967,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:00.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6200000000000045,88,21,13.763,740.9000000000001,30.84,13.946,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:00.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6200000000000045,88,21,13.763,741.2,27.53,13.966,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:00.646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0600000000000023,88,21,13.801,741,26.82,13.949,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:00.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.230000000000018,88,21,13.809000000000001,741,28.13,13.945,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:00.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.230000000000018,88,21,13.809000000000001,741.4000000000001,31.5,13.949,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:01.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.900000000000034,88,21,13.801,740.9000000000001,32.42,13.957,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:01.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.900000000000034,88,21,13.801,741,32.05,13.971,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:01.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4399999999999977,88,21,13.785,741.1,32.27,13.959,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:01.369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.670000000000016,88,21,13.783000000000001,741,32.03,13.965,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:01.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.670000000000016,88,21,13.783000000000001,740.9000000000001,32.05,13.956,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:01.605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7200000000000273,88,21,13.783000000000001,740.9000000000001,31.76,13.947,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:01.728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7200000000000273,88,21,13.783000000000001,741,32.49,13.965,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:01.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.740000000000009,88,21,13.783999999999999,740.9000000000001,31.81,13.951,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:01.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.740000000000009,88,21,13.786000000000001,740.9000000000001,32.12,13.95,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:02.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.740000000000009,88,21,13.786000000000001,740.9000000000001,32.17,13.973,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:02.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,88,21,13.785,740.9000000000001,31.8,13.95,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:02.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,88,21,13.785,740.9000000000001,32.26,13.955,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:02.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.740000000000009,88,21,13.785,740.9000000000001,31.92,13.952,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:02.597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.740000000000009,88,21,13.786999999999999,740.9000000000001,31.97,13.962,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:02.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.740000000000009,88,21,13.786999999999999,740.9000000000001,31.93,13.95,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:02.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,88,21,13.786999999999999,740.9000000000001,32.17,13.95,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:02.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.740000000000009,88,21,13.786000000000001,740.9000000000001,31.87,13.959,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:03.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.740000000000009,88,21,13.786000000000001,740.9000000000001,31.7,13.95,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:03.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.740000000000009,88,21,13.786999999999999,740.9000000000001,31.98,13.952,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:03.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.740000000000009,88,21,13.786000000000001,740.9000000000001,31.66,13.951,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:03.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.740000000000009,88,21,13.786000000000001,740.9000000000001,31.99,13.964,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:03.677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.740000000000009,88,21,13.786999999999999,740.9000000000001,31.56,13.965,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:03.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.740000000000009,88,21,13.786000000000001,740.9000000000001,31.91,13.95,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:03.920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.740000000000009,88,21,13.786000000000001,740.9000000000001,31.39,13.951,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:04.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.740000000000009,88,21,13.788,740.9000000000001,31.29,13.95,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:04.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.740000000000009,88,21,13.788,740.9000000000001,31.91,13.951,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:04.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.730000000000018,88,21,13.786999999999999,740.9000000000001,31.58,13.947,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:04.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.400000000000034,88,21,13.783000000000001,740.9000000000001,32.19,13.951,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:04.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.400000000000034,88,21,13.783000000000001,740.9000000000001,31.82,13.958,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:04.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8500000000000227,88,21,13.786000000000001,740.9000000000001,32.01,13.958,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:04.790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,88,21,13.785,740.9000000000001,31.49,13.959,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:04.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,88,21,13.785,740.9000000000001,31.75,13.95,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:05.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.730000000000018,88,21,13.786000000000001,740.9000000000001,31.96,13.964,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:05.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.730000000000018,88,21,13.786000000000001,740.9000000000001,31.99,13.951,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:05.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.730000000000018,88,21,13.785,740.9000000000001,32.82,13.98,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:05.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.660000000000025,88,21,13.794,740.9000000000001,33.31,13.98,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:05.565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.920000000000016,88,21,13.795,740.9000000000001,42.28,13.966,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:05.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.920000000000016,88,21,13.795,740.9000000000001,48.86,13.977,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:05.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.329999999999984,88,21,13.74,740.9000000000001,50.6,13.972,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:05.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.329999999999984,88,21,13.74,740.9000000000001,50.51,13.973,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:06.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6299999999999955,88,21,13.705,740.9000000000001,48.67,13.98,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:06.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3899999999999864,88,21,13.718,740.9000000000001,47.82,13.984,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:06.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3899999999999864,88,21,13.718,741.2,47.14,13.976,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:06.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.670000000000016,88,21,13.719999999999999,740.9000000000001,45.3,13.976,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:06.527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.670000000000016,88,21,13.719999999999999,740.9000000000001,40.79,13.972,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:06.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7099999999999795,88,21,13.737,740.9000000000001,36.24,13.986,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:06.773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3600000000000136,88,21,13.786999999999999,740.9000000000001,34.06,13.98,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:06.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3600000000000136,88,21,13.786999999999999,740.9000000000001,33.7,13.976,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:07.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1999999999999886,88,21,13.793,740.9000000000001,34.26,13.987,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:07.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1999999999999886,88,21,13.793,740.9000000000001,34.21,13.978,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:07.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8600000000000136,88,21,13.792,740.9000000000001,35.17,13.976,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:07.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.730000000000018,88,21,13.788,740.9000000000001,35.58,13.986,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:07.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6899999999999977,88,21,13.783999999999999,740.9000000000001,38.07,13.981,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:07.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6899999999999977,88,21,13.783999999999999,740.9000000000001,40.09,13.968,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:07.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6299999999999955,88,21,13.771,740.9000000000001,43.66,13.988,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:07.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.240000000000009,88,21,13.741,740.9000000000001,42.17,13.979,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:08.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.240000000000009,88,21,13.741,740.9000000000001,43.72,13.967,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:08.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.519999999999982,88,21,13.749,740.9000000000001,44.26,13.981,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:08.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,88,21,13.75,740.9000000000001,44.62,13.996,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:08.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,88,21,13.75,740.9000000000001,41.25,13.991,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:08.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.840000000000032,88,21,13.758,740.9000000000001,39,13.989,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:08.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1100000000000136,88,21,13.786000000000001,740.9000000000001,36.31,13.996,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:08.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.090000000000032,88,21,13.8,740.9000000000001,34.68,13.993,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:09.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.090000000000032,88,21,13.8,740.9000000000001,33.72,13.999,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:09.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.990000000000009,88,21,13.81,740.9000000000001,34.14,13.978,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:09.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.990000000000009,88,21,13.81,740.9000000000001,34.23,14.004,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:09.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8500000000000227,88,21,13.808,740.9000000000001,36.74,13.982,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:09.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.730000000000018,88,21,13.801,740.9000000000001,40.63,14.002,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:09.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.730000000000018,88,21,13.801,740.4000000000001,43.24,13.996,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:09.856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4499999999999886,88,21,13.772,740.9000000000001,45.06,13.989,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:36:10.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.150000000000034,88,21,13.754999999999999,740.9000000000001,42.13,13.996,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
