time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (hp),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (hp),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),DC Charger Power (hp),Distance travelled (total) (miles),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (mi/kWh),Hybrid/EV Charger Power (hp),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),HV EV Battery Power (kW),12V device load (A)
342.0,14.2,1.0,735.8,0.0,0.0,0.0,20.0,64.4,64.4,64.4,64.4,64.4,1.00040958601221,64.4,57.2,1005.68833333333,3620478.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,1566.2,1527.7,1171.1,1105.7,0.0,608.0,0.0,0.0,734.0,2507.0,3.82,12.0,3.82,64.0,0.0,1005.68833333333,0.0,60.0,67.1,65.3,57.0,66.2,66.2,67.1,65.3,11.44,83.0,14.735,739.1,33.53,14.933,33.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,66.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,66.2,66.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,735.8,4.441,0.0,14.6895289,0.244955521639991,0.0,0.0230446139337933,9.51345474313672,5.91138488719761,0.0,0.0248391238992865,19.0,19.0,18.000000000000004,18.000000000000004,19.499999999999996,19.499999999999996,23.000000000000004,18.5,17.5,21.0,3.999144993239488,6.998503738169096,0.037078783819473424,1.2682299002391946,22.090000000000003
343.0,14.2,1.0,735.8,0.0,0.0,0.0,20.0,64.4,64.4,64.4,64.4,64.4,1.00040958601221,64.4,57.2,1005.68833333333,3620478.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,1566.2,1527.7,1171.1,1105.7,0.0,608.0,0.0,0.0,734.0,2507.0,3.82,12.0,3.82,64.0,0.0,1005.68833333333,0.0,60.0,67.1,65.3,57.0,66.2,66.2,67.1,65.3,11.44,83.0,14.735,739.1,33.53,14.933,3.6,3.0,0.0,0.0,0.0,14.0,63.0,0.0,66.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,66.2,66.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,735.8,4.441,0.0,14.6905055,0.244955521639991,0.0,0.0230446139337933,9.51345474313672,5.91138488719761,0.0,0.0248391238992865,19.0,19.0,18.000000000000004,18.000000000000004,19.499999999999996,19.499999999999996,23.000000000000004,18.5,17.5,21.0,3.999144993239488,6.998503738169096,0.037078783819473424,1.2682299002391946,22.090000000000003
344.0,14.2,1.0,735.8,0.0,0.0,0.0,20.0,64.4,64.4,64.4,64.4,64.4,1.00040958601221,64.4,57.2,1005.68888888889,3620480.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,1566.2,1527.7,1171.1,1105.7,0.0,651.0,0.0,0.0,734.0,2435.0,3.82,24.0,3.82,64.0,0.0,1005.68888888889,0.0,60.0,67.1,65.3,57.0,66.2,66.2,67.1,65.3,11.41,83.0,14.725,739.1,38.34,14.929,3.6,3.0,0.0,0.0,0.0,14.0,63.0,0.0,66.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,66.2,66.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,735.8,4.44,0.0,14.6905055,0.271994472367465,0.0,0.0257355911269851,10.872519706442,6.75586844251155,0.0,0.0287196407121055,19.0,19.0,18.000000000000004,18.000000000000004,19.499999999999996,19.499999999999996,23.000000000000004,18.5,17.5,21.0,3.999144993239488,7.99828998647896,0.04140856612331903,0.7460175883759955,26.930000000000003
345.0,14.2,1.0,735.8,0.0,0.0,0.0,20.0,64.4,64.4,64.4,64.4,64.4,1.00040958601221,64.4,57.2,1005.68888888889,3620480.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,1566.2,1527.7,1171.1,1105.7,0.0,651.0,0.0,0.0,734.0,2435.0,3.82,24.0,3.82,64.0,0.0,1005.68888888889,0.0,60.0,67.1,65.3,57.0,66.2,66.2,67.1,65.3,11.41,83.0,14.725,739.1,38.34,14.929,-0.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,66.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,66.2,66.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,735.8,4.44,0.0,14.6626724,0.271994472367465,0.0,0.0257355911269851,10.872519706442,6.75586844251155,0.0,0.0287196407121055,19.0,19.0,18.000000000000004,18.000000000000004,19.499999999999996,19.499999999999996,23.000000000000004,18.5,17.5,21.0,8.092019947258011,7.99828998647896,0.04140856612331903,0.7460175883759955,26.930000000000003
346.0,14.2,0.8,735.8,0.0,0.0,0.0,20.0,64.4,64.4,64.4,64.4,64.4,0.80032766880977,64.4,57.2,1005.68944444444,3620482.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,1566.2,1527.7,1171.1,1105.7,0.0,437.0,0.0,0.0,734.0,2435.0,3.82,24.0,3.82,64.0,0.0,1005.68944444444,0.0,60.0,67.1,65.3,57.0,66.2,66.2,67.1,65.3,11.37,83.0,14.724,739.4,38.76,14.93,-0.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,66.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,66.2,66.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,735.8,4.442,0.0,14.6626724,0.28478976883472,0.0,0.0271029285155249,6.79532481652623,4.22241777656972,0.0,0.0287196407121055,19.0,19.0,18.000000000000004,18.000000000000004,19.499999999999996,19.499999999999996,23.000000000000004,18.5,17.5,21.0,8.092019947258011,3.999144993239488,0.04360861198147956,0.596814070700798,27.39
347.0,14.2,0.8,735.8,0.0,0.0,0.0,20.0,64.4,64.4,64.4,64.4,64.4,0.80032766880977,64.4,57.2,1005.68944444444,3620482.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,1566.2,1527.7,1171.1,1105.7,0.0,437.0,0.0,0.0,734.0,2435.0,3.82,24.0,3.82,64.0,0.0,1005.68944444444,0.0,60.0,67.1,65.3,57.0,66.2,66.2,67.1,65.3,11.37,83.0,14.724,739.4,38.76,14.93,0.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,66.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,66.2,66.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,735.8,4.442,0.0,14.6714618,0.28478976883472,0.0,0.0271029285155249,6.79532481652623,4.22241777656972,0.0,0.0287196407121055,19.0,19.0,18.000000000000004,18.000000000000004,19.499999999999996,19.499999999999996,23.000000000000004,18.5,17.5,21.0,0.0,3.999144993239488,0.04360861198147956,0.596814070700798,27.39
348.0,14.2,0.8,735.8,0.0,0.0,0.0,20.0,64.4,64.4,64.4,64.4,64.4,0.80032766880977,64.4,57.2,1005.69,3620484.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,1566.2,1527.7,1171.1,1105.7,0.0,8.0,0.0,0.0,734.0,2435.0,3.82,12.0,3.82,61.0,0.0,1005.69,0.0,60.0,67.1,65.3,57.0,66.2,66.2,67.1,65.3,11.36,83.0,14.726,739.1,38.18,14.929,0.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,66.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,66.2,66.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,735.8,4.442,0.0,14.6714618,0.283155005629734,0.0,0.0271029285155249,0.0,0.0,0.0,,19.0,19.0,18.000000000000004,18.000000000000004,19.499999999999996,19.499999999999996,21.999999999999996,18.5,17.5,21.0,0.0,0.0,0.04360861198147956,0.596814070700798,26.82
349.0,14.2,0.8,735.8,0.0,0.0,0.0,20.0,64.4,64.4,64.4,64.4,64.4,0.80032766880977,64.4,57.2,1005.69,3620484.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,1566.2,1527.7,1171.1,1105.7,0.0,8.0,0.0,0.0,734.0,2435.0,3.82,12.0,3.82,61.0,0.0,1005.69,0.0,60.0,67.1,65.3,57.0,66.2,66.2,67.1,65.3,11.36,83.0,14.726,739.1,38.18,14.929,0.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,66.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,66.2,66.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,735.8,4.442,0.0,14.6626724,0.283155005629734,0.0,0.0271029285155249,0.0,0.0,0.0,,19.0,19.0,18.000000000000004,18.000000000000004,19.499999999999996,19.499999999999996,21.999999999999996,18.5,17.5,21.0,0.0,0.0,0.04360861198147956,0.596814070700798,26.82
350.0,14.2,0.8,735.8,0.0,0.0,0.0,20.0,64.4,64.4,64.4,64.4,64.4,0.80032766880977,64.4,57.2,1005.69055555556,3620486.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,1566.2,1527.7,1171.1,1105.7,0.0,0.0,0.0,0.0,734.0,2435.0,3.82,12.0,3.82,64.0,0.0,1005.69055555556,0.0,60.0,67.1,65.3,57.0,66.2,66.2,67.1,65.3,11.09,84.0,14.71,739.1,37.77,14.922,0.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,66.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,66.2,66.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,735.8,4.443,0.0,14.6626724,0.281561653561381,0.0,0.0271029285155249,0.0,0.0,0.0,-0.0252345117825429,19.0,19.0,18.000000000000004,18.000000000000004,19.499999999999996,19.499999999999996,23.000000000000004,18.5,17.5,21.0,0.0,0.0,0.04360861198147956,0.596814070700798,26.680000000000003
351.0,14.2,0.8,735.8,0.0,0.0,0.0,20.0,64.4,64.4,64.4,64.4,64.4,0.80032766880977,64.4,57.2,1005.69055555556,3620486.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,1566.2,1527.7,1171.1,1105.7,0.0,0.0,0.0,0.0,734.0,2435.0,3.82,12.0,3.82,64.0,0.0,1005.69055555556,0.0,60.0,67.1,65.3,57.0,66.2,66.2,67.1,65.3,11.09,84.0,14.71,739.1,37.77,14.922,0.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,66.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,66.2,66.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,735.8,4.441,0.0,14.6607192,0.281561653561381,0.0,0.0271029285155249,0.0,0.0,0.0,-0.0252345117825429,19.0,19.0,18.000000000000004,18.000000000000004,19.499999999999996,19.499999999999996,23.000000000000004,18.5,17.5,21.0,0.0,0.0,0.04360861198147956,0.596814070700798,26.680000000000003
352.0,14.2,0.9,735.8,0.0,0.0,0.0,20.0,64.4,64.4,64.4,64.4,64.4,0.900368627410992,64.4,57.2,1005.69111111111,3620488.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,1566.2,1527.7,1171.1,1105.7,0.0,0.0,0.0,0.0,734.0,2435.0,3.82,22.0,3.82,78.0,0.0,1005.69111111111,0.0,60.0,67.1,65.3,57.0,66.2,66.2,67.1,65.3,11.28,84.0,14.71,739.1,37.69,14.919,0.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,66.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,66.2,66.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,735.8,4.441,0.0,14.6607192,0.279934859609085,0.0,0.0271029285155249,0.0,0.0,0.0,-0.0286032587964773,19.0,19.0,18.000000000000004,18.000000000000004,19.499999999999996,19.499999999999996,23.000000000000004,18.5,17.5,21.0,0.0,0.0,0.04360861198147956,0.596814070700798,26.409999999999997
353.0,14.2,0.9,735.8,0.0,0.0,0.0,20.0,64.4,64.4,64.4,64.4,64.4,0.900368627410992,64.4,57.2,1005.69111111111,3620488.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,1566.2,1527.7,1171.1,1105.7,0.0,0.0,0.0,0.0,734.0,2435.0,3.82,22.0,3.82,78.0,0.0,1005.69111111111,0.0,60.0,67.1,65.3,57.0,66.2,66.2,67.1,65.3,11.28,84.0,14.71,739.1,37.69,14.919,0.6,3.0,0.0,0.0,0.0,14.0,63.0,0.0,66.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,66.2,66.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,735.8,4.441,0.0,14.6787863,0.279934859609085,0.0,0.0271029285155249,0.0,0.0,0.0,-0.0286032587964773,19.0,19.0,18.000000000000004,18.000000000000004,19.499999999999996,19.499999999999996,23.000000000000004,18.5,17.5,21.0,0.0,0.0,0.04360861198147956,0.596814070700798,26.409999999999997
354.0,14.2,0.8,735.8,0.0,0.0,0.0,20.0,64.4,64.4,64.4,64.4,64.4,0.80032766880977,64.4,57.2,1005.69166666667,3620490.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,1566.2,1527.7,1171.1,1105.7,0.0,0.0,0.0,0.0,734.0,2466.0,3.82,23.0,3.82,64.0,0.0,1005.69166666667,0.0,60.0,67.1,65.3,57.0,66.2,66.2,67.1,65.3,11.09,84.0,14.697,739.1,36.32,14.932,0.6,3.0,0.0,0.0,0.0,14.0,63.0,0.0,66.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,66.2,66.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,735.8,4.441,0.0,14.6787863,0.278402530087719,0.0,0.0271029285155249,0.0,0.0,0.0,-0.0144146250778723,19.0,19.0,18.000000000000004,18.000000000000004,19.499999999999996,19.499999999999996,21.999999999999996,18.5,17.5,21.0,0.0,0.0,0.04360861198147956,0.6714158295383982,25.23
355.0,14.2,0.8,735.8,0.0,0.0,0.0,20.0,64.4,64.4,64.4,64.4,64.4,0.80032766880977,64.4,57.2,1005.69166666667,3620490.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,1566.2,1527.7,1171.1,1105.7,0.0,0.0,0.0,0.0,734.0,2466.0,3.82,23.0,3.82,64.0,0.0,1005.69166666667,0.0,60.0,67.1,65.3,57.0,66.2,66.2,67.1,65.3,11.09,84.0,14.697,739.1,36.32,14.932,0.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,66.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,66.2,66.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,735.8,4.441,0.0,14.6905055,0.278402530087719,0.0,0.0271029285155249,0.0,0.0,0.0,-0.0144146250778723,19.0,19.0,18.000000000000004,18.000000000000004,19.499999999999996,19.499999999999996,21.999999999999996,18.5,17.5,21.0,0.0,0.0,0.04360861198147956,0.6714158295383982,25.23
356.0,14.2,0.7,735.8,0.0,0.0,0.0,20.0,64.4,64.4,64.4,64.4,64.4,0.700286710208549,64.4,57.2,1005.69222222222,3620492.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,1566.2,1527.7,1171.1,1105.7,0.0,0.0,0.0,0.0,734.0,2466.0,3.82,12.0,3.82,64.0,0.0,1005.69222222222,0.0,60.0,67.1,65.3,57.0,66.2,66.2,67.1,65.3,11.39,84.0,14.755,740.0,28.78,14.917,1.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,66.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,66.2,66.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,735.8,4.443,0.0,14.6905055,0.276763791397281,0.0,0.0271029285155249,0.0,0.0,0.0,0.0,19.0,19.0,18.000000000000004,18.000000000000004,19.499999999999996,19.499999999999996,21.999999999999996,18.5,17.5,21.0,0.0,0.0,0.04360861198147956,0.596814070700798,17.39
357.0,14.2,0.7,735.8,0.0,0.0,0.0,20.0,64.4,64.4,64.4,64.4,64.4,0.700286710208549,64.4,57.2,1005.69222222222,3620492.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,1566.2,1527.7,1171.1,1105.7,0.0,0.0,0.0,0.0,734.0,2466.0,3.82,12.0,3.82,64.0,0.0,1005.69222222222,0.0,60.0,67.1,65.3,57.0,66.2,66.2,67.1,65.3,11.39,84.0,14.755,740.0,28.78,14.917,1.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,66.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,66.2,66.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,735.8,4.443,0.0,14.7017364,0.276763791397281,0.0,0.0271029285155249,0.0,0.0,0.0,0.0,19.0,19.0,18.000000000000004,18.000000000000004,19.499999999999996,19.499999999999996,21.999999999999996,18.5,17.5,21.0,0.0,0.0,0.04360861198147956,0.596814070700798,17.39
358.0,14.3,0.5,735.8,0.0,0.0,0.0,20.0,64.4,64.4,64.4,64.4,64.4,0.500204793006106,64.4,57.2,1005.69277777778,3620494.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,1566.2,1527.7,1171.1,1105.7,0.0,0.0,0.0,0.0,734.0,2466.0,3.82,12.0,3.82,64.0,0.0,1005.69277777778,0.0,60.0,67.1,65.3,57.0,66.2,66.2,67.1,65.3,11.27,84.0,14.757,739.1,28.22,14.922,1.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,66.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,66.2,66.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,735.8,4.443,0.0,14.7017364,0.275247469367527,0.0,0.0271029285155249,0.0,0.0,0.0,0.0,19.0,19.0,18.000000000000004,18.000000000000004,19.499999999999996,19.499999999999996,23.000000000000004,18.5,17.5,21.0,0.0,0.0,0.04360861198147956,0.5222123118631984,16.95
359.0,14.3,0.5,735.8,0.0,0.0,0.0,20.0,64.4,64.4,64.4,64.4,64.4,0.500204793006106,64.4,57.2,1005.69277777778,3620494.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,1566.2,1527.7,1171.1,1105.7,0.0,0.0,0.0,0.0,734.0,2466.0,3.82,12.0,3.82,64.0,0.0,1005.69277777778,0.0,60.0,67.1,65.3,57.0,66.2,66.2,67.1,65.3,11.27,84.0,14.757,739.1,28.22,14.922,1.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,66.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,66.2,66.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,735.8,4.44,0.0,14.7105258,0.275247469367527,0.0,0.0271029285155249,0.0,0.0,0.0,0.0,19.0,19.0,18.000000000000004,18.000000000000004,19.499999999999996,19.499999999999996,23.000000000000004,18.5,17.5,21.0,0.0,0.0,0.04360861198147956,0.5222123118631984,16.95
360.0,14.3,0.5,735.8,0.0,0.0,0.0,20.0,64.4,64.4,64.4,64.4,64.4,0.500204793006106,64.4,57.2,1005.69333333333,3620496.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,1566.2,1527.7,1171.1,1105.7,0.0,0.0,0.0,0.0,734.0,2466.0,3.82,24.0,3.82,64.0,0.0,1005.69333333333,0.0,60.0,67.1,65.3,57.0,66.2,66.2,67.1,65.3,11.22,84.0,14.739,739.0,28.96,14.911,1.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,66.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,66.2,66.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,735.8,4.44,0.0,14.7105258,0.273784285462636,0.0,0.0271029285155249,0.0,0.0,0.0,0.0,19.0,19.0,18.000000000000004,18.000000000000004,19.499999999999996,19.499999999999996,23.000000000000004,18.5,17.5,21.0,0.0,0.0,0.04360861198147956,0.3730087941879985,17.740000000000002
361.0,14.3,0.5,735.8,0.0,0.0,0.0,20.0,64.4,64.4,64.4,64.4,64.4,0.500204793006106,64.4,57.2,1005.69333333333,3620496.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,1566.2,1527.7,1171.1,1105.7,0.0,0.0,0.0,0.0,734.0,2466.0,3.82,24.0,3.82,64.0,0.0,1005.69333333333,0.0,60.0,67.1,65.3,57.0,66.2,66.2,67.1,65.3,11.22,84.0,14.739,739.0,28.96,14.911,1.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,66.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,66.2,66.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,735.8,4.442,0.0,14.6905055,0.273784285462636,0.0,0.0271029285155249,0.0,0.0,0.0,0.0,19.0,19.0,18.000000000000004,18.000000000000004,19.499999999999996,19.499999999999996,23.000000000000004,18.5,17.5,21.0,0.0,0.0,0.04360861198147956,0.3730087941879985,17.740000000000002
362.0,14.2,0.6,735.8,0.0,0.0,0.0,20.0,64.4,64.4,64.4,64.4,64.4,0.600245751607328,64.4,57.2,1005.69388888889,3620498.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,1566.2,1527.7,1171.1,1105.7,0.0,0.0,0.0,0.0,734.0,2539.0,3.82,22.0,3.82,64.0,0.0,1005.69388888889,0.0,60.0,67.1,65.3,57.0,66.2,66.2,67.1,65.3,11.2,84.0,14.739,739.1,28.24,14.903,1.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,66.2,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,66.2,66.2,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,735.8,4.442,0.0,14.6905055,0.272295179545226,0.0,0.0271029285155249,0.0,0.0,0.0,0.0,19.0,19.0,18.000000000000004,18.000000000000004,19.499999999999996,19.499999999999996,21.999999999999996,18.5,17.5,20.0,0.0,0.0,0.04360861198147956,0.3730087941879985,17.04
