time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (hp),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] OBC AC Current A (RMS) (A),[ICCU] OBC AC Current B (RMS) (A),[ICCU] OBC AC Frequency (Hz),[ICCU] OBC AC Total Current (RMS) (A),[ICCU] OBC AC Voltage A (RMS) (V),[ICCU] OBC AC Voltage B (RMS) (V),[ICCU] OBC DC Current A (RMS) (A),[ICCU] OBC DC Current B (RMS) (A),[ICCU] OBC DC Current Total (RMS) (A),[ICCU] OBC DC Voltage (V),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (hp),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),DC Charger Power (hp),Distance travelled (total) (miles),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (mi/kWh),Hybrid/EV Charger Power (hp),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[ICCU] OBC Temperature A (℃),[ICCU] OBC Temperature B (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),HV EV Battery Power (kW),12V device load (A)
114.0,13.2,2.5,739.0,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,2.51190093796896,66.2,89.6,998.240833333333,3593667.0,0.0,0.0,5.13194444444444,4.10555555555556,3.84895833333333,1565.2,1524.9,1170.3,1103.7,0.0,1346.0,0.0,0.0,738.0,2413.0,3.84,12.0,3.84,61.0,0.0,998.240833333333,0.0,62.0,69.8,68.0,53.0,70.7,76.1,72.5,66.2,24.67,91.0,13.679,742.8,46.07,13.939,,,,,,,,,,,-33.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,738.6,4.443,23.5836825,13.6704468,1.8020022236647,0.0,0.0548682729664316,9.20162381596752,5.71762219215156,0.0,,18.000000000000004,19.0,19.0,19.0,21.0,22.5,24.0,19.0,20.0,21.999999999999996,,,16.933879580748357,16.99636622126783,0.08828305120298843,2.6973432890941913,21.4
115.0,13.3,-5.6,739.9,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-5.63351059400169,66.2,89.6,998.241388888889,3593669.0,0.0,0.0,5.13819444444444,4.11055555555556,3.85364583333333,1565.2,1524.9,1170.3,1103.7,0.0,1243.0,0.0,0.0,738.0,2413.0,3.84,12.0,3.84,64.0,0.0,998.241388888889,0.0,62.0,69.8,68.0,53.0,70.7,76.1,72.5,65.3,21.22,91.0,13.727,743.0,44.24,13.998,,,,,,,,,,,-33.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,739.6,4.444,23.5836825,13.6704468,1.93538938712827,0.0,0.059994070341014,-3.62018033324967,-2.24947507385168,0.0,,18.000000000000004,19.0,19.0,19.0,21.0,22.5,24.0,18.5,20.0,21.999999999999996,,,16.933879580748357,14.996793724648056,0.09653045917869152,1.8754363061953019,23.020000000000003
116.0,13.3,-5.6,739.9,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-5.63351059400169,66.2,89.6,998.241388888889,3593669.0,0.0,0.0,5.13819444444444,4.11055555555556,3.85364583333333,1565.2,1524.9,1170.3,1103.7,0.0,1243.0,0.0,0.0,738.0,2413.0,3.84,12.0,3.84,64.0,0.0,998.241388888889,0.0,62.0,69.8,68.0,53.0,70.7,76.1,72.5,65.3,21.22,91.0,13.727,743.0,44.24,13.998,,,,,,,,,,,-94.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,739.6,4.444,23.730165,13.7007214,1.93538938712827,0.0,0.059994070341014,-3.62018033324967,-2.24947507385168,0.0,,18.000000000000004,19.0,19.0,19.0,21.0,22.5,24.0,18.5,20.0,21.999999999999996,,,11.997434979718449,14.996793724648056,0.09653045917869152,1.8754363061953019,23.020000000000003
117.0,13.3,-0.5,739.4,0.0,0.0,0.0,20.0,66.2,66.2,66.2,64.4,66.2,-0.502652111917253,66.2,89.6,998.241944444444,3593671.0,0.0,0.0,5.13472222222222,4.10777777777778,3.85104166666667,1565.2,1524.9,1170.3,1103.7,0.0,1053.0,0.0,0.0,738.0,2413.0,3.84,23.0,3.84,85.0,0.0,998.241944444444,0.0,62.0,69.8,68.0,53.0,70.7,76.1,72.5,65.3,18.32,91.0,13.753,742.8,41.57,13.995,,,,,,,,,,,-94.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,739.4,4.443,23.730165,13.7007214,2.04241590241476,0.0,0.0644344404718113,-35.1636461996213,-21.8496700027049,0.0,,18.000000000000004,19.0,19.0,19.0,21.0,22.5,24.0,18.5,20.0,21.999999999999996,,,11.997434979718449,12.997221228028314,0.10367501471914436,-0.37483378964746683,23.25
118.0,13.3,-0.5,739.4,0.0,0.0,0.0,20.0,66.2,66.2,66.2,64.4,66.2,-0.502652111917253,66.2,89.6,998.241944444444,3593671.0,0.0,0.0,5.13472222222222,4.10777777777778,3.85104166666667,1565.2,1524.9,1170.3,1103.7,0.0,1053.0,0.0,0.0,738.0,2413.0,3.84,23.0,3.84,85.0,0.0,998.241944444444,0.0,62.0,69.8,68.0,53.0,70.7,76.1,72.5,65.3,18.32,91.0,13.753,742.8,41.57,13.995,,,,,,,,,,,-59.6,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,739.4,4.443,20.5563775,13.740762,2.04241590241476,0.0,0.0644344404718113,-35.1636461996213,-21.8496700027049,0.0,,18.000000000000004,19.0,19.0,19.0,21.0,22.5,24.0,18.5,20.0,21.999999999999996,,,12.37235482283465,12.997221228028314,0.10367501471914436,-0.37483378964746683,23.25
119.0,13.3,-3.1,739.7,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-3.11770754199106,66.2,89.6,998.2425,3593673.0,0.0,0.0,5.13680555555556,4.10944444444444,3.85260416666667,1565.2,1524.9,1170.3,1103.7,0.0,723.0,0.0,0.0,738.0,2413.0,3.84,24.0,3.84,64.0,0.0,998.2425,0.0,62.0,69.8,68.0,53.0,70.7,76.1,72.5,64.4,16.09,91.0,13.8,743.1,37.82,14.013,,,,,,,,,,,-59.6,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,739.6,4.444,20.5563775,13.740762,2.09337070652242,0.0,0.0672114027344199,-3.48877269337613,-2.16782217725582,0.0,-0.021138774396331,18.000000000000004,19.0,19.0,19.0,21.0,22.5,24.0,18.000000000000004,20.0,23.000000000000004,,,12.37235482283465,7.99828998647896,0.10814314699968162,-0.37498587260242283,21.73
120.0,13.3,-3.1,739.7,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-3.11770754199106,66.2,89.6,998.2425,3593673.0,0.0,0.0,5.13680555555556,4.10944444444444,3.85260416666667,1565.2,1524.9,1170.3,1103.7,0.0,723.0,0.0,0.0,738.0,2413.0,3.84,24.0,3.84,64.0,0.0,998.2425,0.0,62.0,69.8,68.0,53.0,70.7,76.1,72.5,64.4,16.09,91.0,13.8,743.1,37.82,14.013,,,,,,,,,,,8.3,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,739.6,4.444,13.769355,13.7705483,2.09337070652242,0.0,0.0672114027344199,-3.48877269337613,-2.16782217725582,0.0,-0.021138774396331,18.000000000000004,19.0,19.0,19.0,21.0,22.5,24.0,18.000000000000004,20.0,23.000000000000004,,,3.999144993239488,7.99828998647896,0.10814314699968162,-0.37498587260242283,21.73
121.0,13.3,3.7,739.0,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,3.71761338819407,66.2,89.6,998.243055555556,3593675.0,0.0,0.0,5.13194444444444,4.10555555555556,3.84895833333333,1565.2,1524.9,1170.3,1103.7,0.0,420.0,0.0,0.0,738.0,2413.0,3.84,24.0,3.84,64.0,0.0,998.243055555556,0.0,62.0,69.8,68.0,53.0,70.7,76.1,72.5,64.4,16.09,91.0,13.8,743.1,37.82,14.013,,,,,,,,,,,8.3,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,739.3,4.441,13.769355,13.7705483,2.11120222597309,0.0,0.0689978791738193,1.82862158504919,1.1362524229236,0.0,-0.0422783097106952,18.000000000000004,19.0,19.0,19.0,21.0,22.5,24.0,18.000000000000004,20.0,23.000000000000004,,,3.999144993239488,4.998931241549352,0.11101758759067526,-2.322712276719993,21.73
122.0,13.3,3.7,739.0,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,3.71761338819407,66.2,89.6,998.243055555556,3593675.0,0.0,0.0,5.13194444444444,4.10555555555556,3.84895833333333,1565.2,1524.9,1170.3,1103.7,0.0,420.0,0.0,0.0,738.0,2413.0,3.84,24.0,3.84,64.0,0.0,998.243055555556,0.0,62.0,69.8,68.0,53.0,70.7,76.1,72.5,64.4,13.95,91.0,13.81,741.9,35.24,14.016,,,,,,,,,,,-9.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,739.3,4.441,50.97591,13.760294,2.11120222597309,0.0,0.0689978791738193,1.82862158504919,1.1362524229236,0.0,-0.0422783097106952,18.000000000000004,19.0,19.0,19.0,21.0,22.5,24.0,18.000000000000004,20.0,21.999999999999996,,,3.999144993239488,4.998931241549352,0.11101758759067526,-2.322712276719993,21.290000000000003
123.0,13.3,19.0,737.4,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,19.0491146313981,66.2,89.6,998.243611111111,3593677.0,0.0,0.0,5.12083333333333,4.09666666666667,3.840625,1565.2,1524.9,1170.3,1103.7,0.0,983.0,0.0,0.0,736.0,2405.0,3.84,12.0,3.82,78.0,0.0,998.243611111111,0.0,62.0,69.8,68.0,53.0,70.7,75.2,72.5,64.4,13.95,91.0,13.81,741.9,35.24,14.016,,,,,,,,,,,-9.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,737.8,4.444,50.97591,13.760294,2.22034583698103,0.0,0.0739170033980719,0.927868899261987,0.57655082580332,0.0,-0.0422783097106952,18.000000000000004,19.0,19.0,19.0,21.0,22.5,24.0,18.000000000000004,20.0,21.999999999999996,,,3.999144993239488,12.997221228028314,0.1189324584674977,2.766267284280112,21.290000000000003
124.0,13.3,19.0,737.4,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,19.0491146313981,66.2,89.6,998.243611111111,3593677.0,0.0,0.0,5.12083333333333,4.09666666666667,3.840625,1565.2,1524.9,1170.3,1103.7,0.0,983.0,0.0,0.0,736.0,2405.0,3.84,12.0,3.82,78.0,0.0,998.243611111111,0.0,62.0,69.8,68.0,53.0,70.7,75.2,72.5,64.4,11.93,91.0,13.803,740.3,34.01,13.986,,,,,,,,,,,-28.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,737.8,4.444,55.46804,13.7612706,2.22034583698103,0.0,0.0739170033980719,0.927868899261987,0.57655082580332,0.0,-0.0422783097106952,18.000000000000004,19.0,19.0,19.0,21.0,22.5,24.0,18.000000000000004,20.0,21.999999999999996,,,16.480851436983016,12.997221228028314,0.1189324584674977,2.766267284280112,22.08
125.0,13.4,7.0,738.2,0.0,0.0,0.0,20.0,66.2,66.2,66.2,64.4,66.2,7.0257087452562,66.2,89.6,998.244166666667,3593679.0,0.0,0.0,5.12638888888889,4.10111111111111,3.84479166666667,1565.2,1524.9,1170.3,1103.7,0.0,1450.0,0.0,0.0,737.0,2405.0,3.84,22.0,3.84,85.0,0.0,998.244166666666,0.0,62.0,69.8,68.0,53.0,70.7,75.2,72.5,64.4,11.93,91.0,13.803,740.3,34.01,13.986,,,,,,,,,,,-28.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,737.5,4.444,55.46804,13.7612706,2.22034583698103,0.0,0.0739170033980719,0.927868899261987,0.57655082580332,0.0,-0.0422783097106952,18.000000000000004,19.0,19.0,19.0,21.0,22.5,24.0,18.000000000000004,20.0,21.999999999999996,,,16.480851436983016,12.997221228028314,0.1189324584674977,14.220567397450484,22.08
126.0,13.4,7.0,738.2,0.0,0.0,0.0,20.0,66.2,66.2,66.2,64.4,66.2,7.0257087452562,66.2,89.6,998.244166666667,3593679.0,0.0,0.0,5.12638888888889,4.10111111111111,3.84479166666667,1565.2,1524.9,1170.3,1103.7,0.0,1450.0,0.0,0.0,737.0,2405.0,3.84,22.0,3.84,85.0,0.0,998.244166666666,0.0,62.0,69.8,68.0,53.0,70.7,75.2,72.5,64.4,10.4,91.0,13.813,742.4,32.71,14.001,,,,,,,,,,,3.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,737.5,4.444,22.2165125,13.7793377,2.37457674108784,0.0,0.0804353559069203,3.48337655300538,2.16446917211751,0.0,,18.000000000000004,19.0,19.0,19.0,21.0,22.5,24.0,18.000000000000004,20.0,21.999999999999996,,,17.49625934542266,17.99615246957765,0.12942048765423478,14.220567397450484,22.310000000000002
127.0,13.4,-5.2,739.6,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-5.22899597042143,66.2,89.6,998.244722222222,3593681.0,0.0,0.0,5.13611111111111,4.10888888888889,3.85208333333333,1565.2,1524.9,1170.3,1103.7,0.0,1171.0,0.0,0.0,738.0,2405.0,3.84,24.0,3.84,2.0,0.0,998.244722222222,0.0,62.0,69.8,68.0,53.0,70.7,75.2,72.5,64.4,10.4,91.0,13.813,742.4,32.71,14.001,,,,,,,,,,,3.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,739.2,4.443,22.2165125,13.7793377,2.37457674108784,0.0,0.0804353559069203,3.48337655300538,2.16446917211751,0.0,,18.000000000000004,19.0,19.0,19.0,21.0,22.5,24.0,18.000000000000004,20.0,21.999999999999996,,,17.49625934542266,17.99615246957765,0.12942048765423478,-3.899325854154683,22.310000000000002
128.0,13.4,-5.2,739.6,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-5.22899597042143,66.2,89.6,998.244722222222,3593681.0,0.0,0.0,5.13611111111111,4.10888888888889,3.85208333333333,1565.2,1524.9,1170.3,1103.7,0.0,1171.0,0.0,0.0,738.0,2405.0,3.84,24.0,3.84,2.0,0.0,998.244722222222,0.0,62.0,69.8,68.0,53.0,70.7,75.2,72.5,64.4,9.24000000000001,91.0,13.82,744.1,31.79,14.015,,,,,,,,,,,26.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,739.2,4.443,15.5759725,13.7803143,2.46711423005739,0.0,0.0849482483062802,-3.3802055164954,-2.10036168199027,0.0,,18.000000000000004,19.0,19.0,19.0,21.0,22.5,24.0,18.000000000000004,20.0,21.999999999999996,,,7.99828998647896,12.997221228028314,0.13668173152480484,-3.899325854154683,22.54999999999999
