time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery Inlet Temperature (℃),[BMS] Battery management (),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Battery Pack B01 (℃),[BMS] Battery Pack B02 (℃),[BMS] Battery Pack B03 (℃),[BMS] Battery Pack B04 (℃),[BMS] Battery Pack B05 (℃),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℃),[BMS] Battery temperature PRA (℃),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Coolant temperature 2 (℃),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Evaporator Temperature (℃),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Indoor Temperature (℃),[HVAC] Interior temperature: driver legs vent (℃),[HVAC] Interior temperature: driver vent (℃),[HVAC] Interior temperature: front (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[HVAC] Outside temperature (℃),[HVAC] Real Vehicle Speed (km/h),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Temperature (℃),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] LDC Temperature (℃),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℃),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℃),[VCMS] DC Inlet Temperature 2 (℃),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),[VCS] Vehicle speed (high res.) (km/h),Average speed (km/h),DC Charger Power (kW),Distance travelled (km),Distance travelled (total) (km),EV Instant Energy Consumption (km/kWh),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),12V device load (A)
64.0,13.3,0.6,741.9,0.0,0.0,0.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,0.44514,19.0,24.0,1161.203888888889,4180334.0,0.0,0.0,5.15208333333333,4.12166666666667,3.8640625,19.0,1735.3,1692.8,1295.5,1224.0,0.0,0.0,0.0,0.0,741.0,2633.0,3.86,12.0,3.86,181.0,0.0,1161.20388888889,0.0,62.5,28.5,28.5,9.0,55.0,20.5,19.5,15.5,20.5,25.0,20.0,20.0,0.0,5.430000000000007,88.0,19.5,13.827,745.6,34.0,14.019,22.0,-1.4,3.0,0.0,0.0,0.0,18.0,140.0,0.0,21.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,21.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,741.9000000000001,4.443,0.0,13.7803143,0.0,0.0,0.0,0.0,0.0,0.0,0.44514,0.0,0.0,28.569999999999993
65.0,13.3,0.6,741.9,0.0,0.0,0.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,0.44514,19.0,24.0,1161.2044444444443,4180336.0,0.0,0.0,5.15208333333333,4.12166666666667,3.8640625,19.0,1735.3,1692.8,1295.5,1224.0,0.0,0.0,0.0,0.0,741.0,2633.0,3.86,24.0,3.86,64.0,0.0,1161.20444444444,0.0,62.5,28.5,28.5,9.0,55.0,20.5,19.5,15.5,20.5,25.0,20.0,20.0,0.0,5.430000000000007,88.0,19.5,13.827,745.6,34.0,14.019,22.0,-1.4,3.0,0.0,0.0,0.0,18.0,140.0,0.0,21.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,21.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,741.9000000000001,4.442,0.0,13.7803143,0.0,0.0,0.0,0.0,0.0,0.0,0.44514,0.0,0.0,28.569999999999993
66.0,13.3,0.6,741.9,0.0,0.0,0.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,0.44514,19.0,24.0,1161.2044444444443,4180336.0,0.0,0.0,5.15208333333333,4.12166666666667,3.8640625,19.0,1735.3,1692.8,1295.5,1224.0,0.0,0.0,0.0,0.0,741.0,2633.0,3.86,24.0,3.86,64.0,0.0,1161.20444444444,0.0,62.5,28.5,28.5,9.0,55.0,20.5,19.5,15.5,20.5,25.0,20.0,20.0,0.0,5.2900000000000205,88.0,19.5,13.829,745.5,33.47,14.015,23.0,-1.5,3.0,0.0,0.0,0.0,18.0,140.0,0.0,21.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,21.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,741.9000000000001,4.442,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.44514,0.0,0.0,28.17999999999998
67.0,13.3,0.6,741.9,0.0,0.0,0.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,0.44514,19.0,24.0,1161.205,4180338.0,0.0,0.0,5.15208333333333,4.12166666666667,3.8640625,19.0,1735.3,1692.8,1295.5,1224.0,0.0,0.0,0.0,0.0,741.0,2633.0,3.86,24.0,3.86,61.0,0.0,1161.205,0.0,62.5,28.5,28.5,9.0,55.0,20.5,19.5,15.5,20.5,25.0,20.0,20.0,0.0,5.2900000000000205,88.0,19.5,13.829,745.5,33.47,14.015,23.0,-1.5,3.0,0.0,0.0,0.0,18.0,140.0,0.0,21.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,21.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,741.9000000000001,4.442,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.44514,0.0,0.0,28.17999999999998
68.0,13.3,0.6,741.9,0.0,0.0,0.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,0.44514,19.0,24.0,1161.205,4180338.0,0.0,0.0,5.15208333333333,4.12166666666667,3.8640625,19.0,1735.3,1692.8,1295.5,1224.0,0.0,0.0,0.0,0.0,741.0,2633.0,3.86,24.0,3.86,61.0,0.0,1161.205,0.0,62.5,28.5,28.5,9.5,55.0,20.5,19.5,15.5,20.5,25.0,20.0,20.0,0.0,5.170000000000016,88.0,19.5,13.829,745.6,33.77,14.014,23.0,-1.5,3.0,0.0,0.0,0.0,18.0,140.0,0.0,21.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,21.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,741.9000000000001,4.442,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.44514,0.0,0.0,28.599999999999987
69.0,13.3,0.6,741.9,0.0,0.0,0.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,0.44514,19.0,24.0,1161.2052777777778,4180339.0,0.0,0.0,5.15208333333333,4.12166666666667,3.8640625,19.0,1735.3,1692.8,1295.5,1224.0,0.0,0.0,0.0,0.0,741.0,2633.0,3.86,22.0,3.86,78.0,0.0,1161.20527777778,0.0,62.5,28.5,28.5,9.5,55.0,20.5,19.5,15.5,20.5,25.0,20.0,20.0,0.0,5.100000000000023,88.0,19.5,13.83,745.6,33.53,14.011,23.0,-1.4,3.0,0.0,0.0,0.0,18.0,140.0,0.0,21.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,21.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,741.9000000000001,4.442,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.44514,0.0,0.0,28.42999999999998
70.0,13.3,0.6,741.9,0.0,0.0,0.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,0.44514,19.0,24.0,1161.2052777777778,4180339.0,0.0,0.0,5.15208333333333,4.12166666666667,3.8640625,19.0,1735.3,1692.8,1295.5,1224.0,0.0,0.0,0.0,0.0,741.0,2633.0,3.86,22.0,3.86,78.0,0.0,1161.20527777778,0.0,62.5,28.5,28.5,9.5,55.0,20.5,19.5,15.5,20.5,25.0,20.0,20.0,0.0,5.100000000000023,88.0,19.5,13.83,745.6,33.53,14.011,23.0,-1.4,3.0,0.0,0.0,0.0,18.0,140.0,0.0,21.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,21.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,741.9000000000001,4.442,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.44514,0.0,0.0,28.42999999999998
71.0,13.3,0.6,741.9,0.0,0.0,0.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,0.44514,19.0,24.0,1161.206111111111,4180342.0,0.0,0.0,5.15208333333333,4.12166666666667,3.8640625,19.0,1735.3,1692.8,1295.5,1224.0,0.0,0.0,0.0,0.0,741.0,2637.0,3.86,12.0,3.86,61.0,0.0,1161.20611111111,0.0,62.5,28.5,28.5,10.0,55.0,20.5,19.5,16.0,20.5,25.0,20.0,20.0,0.0,5.100000000000023,88.0,19.5,13.83,745.6,33.53,14.011,23.0,-1.4,3.0,0.0,0.0,0.0,18.0,140.0,0.0,21.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,21.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,741.9000000000001,4.444,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.44514,0.0,0.0,28.42999999999998
72.0,13.3,0.6,741.9,0.0,0.0,0.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,0.44514,19.0,24.0,1161.206111111111,4180342.0,0.0,0.0,5.15208333333333,4.12166666666667,3.8640625,19.0,1735.3,1692.8,1295.5,1224.0,0.0,0.0,0.0,0.0,741.0,2637.0,3.86,12.0,3.86,61.0,0.0,1161.20611111111,0.0,62.5,28.5,28.5,10.0,55.0,20.5,19.5,16.0,20.5,25.0,20.0,20.0,0.0,4.980000000000018,88.0,19.5,13.831,745.4000000000001,33.34,14.011,23.0,-1.5,3.0,0.0,0.0,0.0,18.0,140.0,0.0,21.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,21.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,741.9000000000001,4.444,0.0,13.7695717,0.0,0.0,0.0,0.0,0.0,0.0,0.44514,0.0,0.0,28.359999999999985
73.0,13.3,0.6,741.9,0.0,0.0,0.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,0.44514,19.0,24.0,1161.206111111111,4180342.0,0.0,0.0,5.15208333333333,4.12166666666667,3.8640625,19.0,1735.3,1692.8,1295.5,1224.0,0.0,0.0,0.0,0.0,741.0,2637.0,3.86,12.0,3.86,61.0,0.0,1161.20611111111,0.0,62.5,28.5,28.5,10.0,55.0,20.5,19.5,16.0,20.5,25.0,20.0,20.0,0.0,4.980000000000018,88.0,19.5,13.831,745.4000000000001,33.34,14.011,23.0,-1.5,3.0,0.0,0.0,0.0,18.0,140.0,0.0,21.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,21.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,741.9000000000001,4.444,0.0,13.7695717,0.0,0.0,0.0,0.0,0.0,0.0,0.44514,0.0,0.0,28.359999999999985
74.0,13.4,0.6,741.9,0.0,0.0,0.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,0.44514,19.0,24.0,1161.2066666666667,4180344.0,0.0,0.0,5.15208333333333,4.12166666666667,3.8640625,19.0,1735.3,1692.8,1295.5,1224.0,0.0,0.0,0.0,0.0,741.0,2637.0,3.86,24.0,3.86,61.0,0.0,1161.20666666667,0.0,62.5,28.5,28.5,10.5,55.0,20.5,19.5,16.0,20.5,25.0,20.0,20.0,0.0,4.980000000000018,88.0,19.5,13.831,745.4000000000001,33.34,14.011,23.0,-1.5,3.0,0.0,0.0,0.0,18.0,140.0,0.0,21.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,21.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,741.9000000000001,4.444,0.0,13.7695717,0.0,0.0,0.0,0.0,0.0,0.0,0.44514,0.0,0.0,28.359999999999985
75.0,13.4,0.6,741.9,0.0,0.0,0.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,0.44514,19.0,24.0,1161.2066666666667,4180344.0,0.0,0.0,5.15208333333333,4.12166666666667,3.8640625,19.0,1735.3,1692.8,1295.5,1224.0,0.0,0.0,0.0,0.0,741.0,2637.0,3.86,24.0,3.86,61.0,0.0,1161.20666666667,0.0,62.5,28.5,28.5,10.5,55.0,20.5,19.5,16.0,20.5,25.0,20.0,20.0,0.0,4.389999999999986,88.0,19.5,13.814,745.5,33.11,13.996,23.0,-1.5,3.0,0.0,0.0,0.0,18.0,140.0,0.0,21.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,21.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,741.9000000000001,4.444,0.0,13.781290900000002,0.0,0.0,0.0,0.0,0.0,0.0,0.44514,0.0,0.0,28.720000000000013
76.0,13.4,0.6,741.9,0.0,0.0,0.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,0.44514,19.0,24.0,1161.2066666666667,4180344.0,0.0,0.0,5.15208333333333,4.12166666666667,3.8640625,19.0,1735.3,1692.8,1295.5,1224.0,0.0,0.0,0.0,0.0,741.0,2637.0,3.86,24.0,3.86,61.0,0.0,1161.20666666667,0.0,62.5,28.5,28.5,10.5,55.0,20.5,19.5,16.0,20.5,25.0,20.0,20.0,0.0,4.389999999999986,88.0,19.5,13.814,745.5,33.11,13.996,23.0,-1.5,3.0,0.0,0.0,0.0,18.0,140.0,0.0,21.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,21.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,741.9000000000001,4.443,0.0,13.781290900000002,0.0,0.0,0.0,0.0,0.0,0.0,0.44514,0.0,0.0,28.720000000000013
77.0,13.3,0.6,741.9,0.0,0.0,0.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,0.44514,19.0,24.0,1161.2075,4180347.0,0.0,0.0,5.15208333333333,4.12166666666667,3.8640625,19.0,1735.3,1692.8,1295.5,1224.0,0.0,0.0,0.0,0.0,741.0,2637.0,3.86,19.0,3.86,61.0,0.0,1161.2075,0.0,62.5,28.5,28.5,10.5,55.0,20.5,19.5,16.0,20.5,25.0,20.0,20.0,0.0,4.389999999999986,88.0,19.5,13.814,745.5,33.11,13.996,23.0,-1.5,3.0,0.0,0.0,0.0,18.0,140.0,0.0,21.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,21.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,741.9000000000001,4.443,0.0,13.781290900000002,0.0,0.0,0.0,0.0,0.0,0.0,0.44514,0.0,0.0,28.720000000000013
78.0,13.3,0.6,741.9,0.0,0.0,0.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,0.44514,19.0,24.0,1161.2075,4180347.0,0.0,0.0,5.15208333333333,4.12166666666667,3.8640625,19.0,1735.3,1692.8,1295.5,1224.0,0.0,0.0,0.0,0.0,741.0,2637.0,3.86,19.0,3.86,61.0,0.0,1161.2075,0.0,62.5,28.5,28.5,10.5,55.0,20.5,19.5,16.0,20.5,25.0,20.0,20.0,0.0,4.610000000000014,88.0,19.5,13.833,745.6,33.36,13.996,23.0,-1.5,3.0,0.0,0.0,0.0,18.0,140.0,0.0,21.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,21.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,741.9000000000001,4.443,0.0,13.7803143,0.0,0.0,0.0,0.0,0.0,0.0,0.44514,0.0,0.0,28.749999999999986
79.0,13.4,0.6,741.9,0.0,0.0,0.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,0.44514,19.0,24.0,1161.2083333333333,4180350.0,0.0,0.0,5.15208333333333,4.12166666666667,3.8640625,19.0,1735.3,1692.8,1295.5,1224.0,0.0,0.0,0.0,0.0,741.0,2637.0,3.86,23.0,3.86,64.0,0.0,1161.20833333333,0.0,62.5,28.5,28.5,10.5,55.0,20.5,19.5,16.0,20.5,25.0,20.0,20.0,0.0,4.610000000000014,88.0,19.5,13.833,745.6,33.36,13.996,23.0,-1.5,3.0,0.0,0.0,0.0,18.0,140.0,0.0,21.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,21.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,741.9000000000001,4.443,0.0,13.7803143,0.0,0.0,0.0,0.0,0.0,0.0,0.44514,0.0,0.0,28.749999999999986
80.0,13.4,0.6,741.9,0.0,0.0,0.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,0.44514,19.0,24.0,1161.2083333333333,4180350.0,0.0,0.0,5.15208333333333,4.12166666666667,3.8640625,19.0,1735.3,1692.8,1295.5,1224.0,0.0,0.0,0.0,0.0,741.0,2637.0,3.86,23.0,3.86,64.0,0.0,1161.20833333333,0.0,62.5,28.5,28.5,10.5,55.0,20.5,19.5,16.0,20.5,25.0,20.0,20.0,0.0,4.150000000000034,88.0,19.5,13.815,745.6,33.51,13.996,23.0,-1.4,3.0,0.0,0.0,0.0,18.0,140.0,0.0,21.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,21.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,741.9000000000001,4.443,0.0,13.7905686,0.0,0.0,0.0,0.0,0.0,0.0,0.44514,0.0,0.0,29.359999999999964
81.0,13.3,0.6,741.9,0.0,0.0,0.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,0.44514,19.0,24.0,1161.2088888888889,4180352.0,0.0,0.0,5.15208333333333,4.12166666666667,3.8640625,19.0,1735.3,1692.8,1295.5,1224.0,0.0,0.0,0.0,0.0,741.0,2637.0,3.86,22.0,3.86,64.0,0.0,1161.20888888889,0.0,62.5,28.5,28.5,10.5,55.0,20.5,19.5,16.0,20.5,25.0,20.0,20.0,0.0,4.150000000000034,88.0,19.5,13.815,745.6,33.51,13.996,23.0,-1.4,3.0,0.0,0.0,0.0,18.0,140.0,0.0,21.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,21.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,741.9000000000001,4.443,0.0,13.7905686,0.0,0.0,0.0,0.0,0.0,0.0,0.44514,0.0,0.0,29.359999999999964
82.0,13.4,0.6,741.9,0.0,0.0,0.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,0.44514,19.0,24.0,1161.2091666666668,4180353.0,0.0,0.0,5.15208333333333,4.12166666666667,3.8640625,19.0,1735.3,1692.8,1295.5,1224.0,0.0,0.0,0.0,0.0,741.0,2637.0,3.86,22.0,3.86,145.0,0.0,1161.20916666667,0.0,62.5,28.5,28.5,11.0,55.0,20.5,19.5,16.5,20.5,25.0,20.0,20.0,0.0,4.150000000000034,88.0,19.5,13.815,745.6,33.51,13.996,23.0,-1.4,3.0,0.0,0.0,0.0,18.0,140.0,0.0,21.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,21.0,21.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,741.9000000000001,4.443,0.0,13.7905686,0.0,0.0,0.0,0.0,0.0,0.0,0.44514,0.0,0.0,29.359999999999964
83.0,13.4,0.6,741.9,0.0,0.0,0.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,0.44514,19.0,24.0,1161.2091666666668,4180353.0,0.0,0.0,5.15208333333333,4.12166666666667,3.8640625,19.0,1735.3,1692.8,1295.5,1224.0,0.0,0.0,0.0,0.0,741.0,2637.0,3.86,22.0,3.86,145.0,0.0,1161.20916666667,0.0,62.5,28.5,28.5,11.0,55.0,20.5,19.5,16.5,20.5,25.0,20.0,20.0,0.0,4.009999999999991,88.0,19.5,13.817,745.6,33.34,13.996,23.0,-1.4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.7905686,0.0,0.0,,0.0,0.0,0.0,0.44514,,0.0,29.330000000000013
84.0,13.4,0.6,741.9,0.0,0.0,0.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,0.44514,19.0,24.0,1161.2091666666668,4180353.0,0.0,0.0,5.15208333333333,4.12166666666667,3.8640625,19.0,1735.3,1692.8,1295.5,1224.0,0.0,0.0,0.0,0.0,741.0,2637.0,3.86,22.0,3.86,145.0,0.0,1161.20916666667,0.0,62.5,28.5,28.5,11.0,55.0,20.5,19.5,16.5,20.5,25.0,20.0,20.0,0.0,4.160000000000025,88.0,19.5,13.817,745.5,33.59,14.019,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.44514,,0.0,29.42999999999998
85.0,,,,0.0,,,,20.0,,,,,,,,,19.0,24.0,,,,,,,,19.0,,,,,0.0,,,,,,,,,,,,,,28.5,28.5,11.0,55.0,20.5,19.5,16.5,20.5,25.0,20.0,20.0,0.0,4.110000000000014,88.0,19.5,13.817,745.5,33.16,13.996,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,0.0,29.049999999999983
86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8899999999999864,88.0,19.5,13.819,745.4000000000001,33.02,13.999,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.130000000000017
87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.050000000000011,88.0,19.5,13.818,745.3000000000001,32.87,13.994,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.819999999999986
88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.829999999999984,88.0,19.5,13.818,745.4000000000001,32.6,14.003,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.770000000000017
89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.240000000000009,88.0,19.5,13.834,745.4000000000001,33.16,14.014,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.919999999999987
90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9399999999999977,88.0,19.5,13.819,745.7,32.57,13.995,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.630000000000003
91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.03000000000003,88.0,19.5,13.843,745.6,32.87,13.996,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.839999999999968
92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8600000000000136,88.0,19.5,13.815,745.4000000000001,33.46,13.995,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.599999999999987
93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.090000000000032,88.0,19.5,13.833,745.3000000000001,32.95,14.008,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.85999999999997
