time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (hp),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (hp),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),DC Charger Power (hp),Distance travelled (total) (miles),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (mi/kWh),Hybrid/EV Charger Power (hp),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),HV EV Battery Power (kW),12V device load (A)
116.0,14.0,0.8,749.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.815011582276652,66.2,75.2,984.240277777778,3543265.0,0.0,0.0,5.20347222222222,4.16277777777778,3.90260416666667,1561.3,1514.4,1167.4,1095.9,0.0,0.0,0.0,0.0,748.0,2456.0,3.9,6.0,3.9,61.0,0.0,984.240277777778,0.0,68.0,71.6,69.8,52.0,74.3,78.8,75.2,67.1,12.63,90.0,14.496,753.3,40.63,14.698,-1.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,69.8,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,69.8,69.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,749.3,4.439,0.0,14.4795599,13.1834015918644,0.0,0.403517160787943,0.0,0.0,0.0,-0.0035630180332636,24.0,20.0,19.0,19.0,21.999999999999996,24.0,25.0,19.499999999999996,21.5,23.000000000000004,0.0,0.0,0.6492591117078003,0.6077640434576078,28.0
117.0,14.0,0.8,749.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.815011582276652,66.2,75.2,984.240833333333,3543267.0,0.0,0.0,5.20347222222222,4.16277777777778,3.90260416666667,1561.3,1514.4,1167.4,1095.9,0.0,0.0,0.0,0.0,748.0,2452.0,3.9,9.0,3.9,61.0,0.0,984.240833333333,0.0,68.0,71.6,69.8,52.0,74.3,78.8,75.2,67.1,13.26,90.0,14.503,753.3,36.83,14.729,-0.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,69.8,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,69.8,69.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,749.3,4.439,0.0,14.4795599,12.9538351249145,0.0,0.403517160787943,0.0,0.0,0.0,0.0,24.0,20.0,19.0,19.0,21.999999999999996,24.0,25.0,19.499999999999996,21.5,24.0,0.0,0.0,0.6492591117078003,0.6077640434576078,23.57
118.0,14.0,0.8,749.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.815011582276652,66.2,75.2,984.240833333333,3543267.0,0.0,0.0,5.20347222222222,4.16277777777778,3.90260416666667,1561.3,1514.4,1167.4,1095.9,0.0,0.0,0.0,0.0,748.0,2452.0,3.9,9.0,3.9,61.0,0.0,984.240833333333,0.0,68.0,71.6,69.8,52.0,74.3,78.8,75.2,67.1,13.26,90.0,14.503,753.3,36.83,14.729,-0.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,69.8,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,69.8,69.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,749.3,4.443,0.0,14.4414725,12.9538351249145,0.0,0.403517160787943,0.0,0.0,0.0,0.0,24.0,20.0,19.0,19.0,21.999999999999996,24.0,25.0,19.499999999999996,21.5,24.0,0.0,0.0,0.6492591117078003,0.6077640434576078,23.57
119.0,14.0,0.8,749.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,64.4,66.2,0.815011582276652,66.2,75.2,984.241388888889,3543269.0,0.0,0.0,5.20347222222222,4.16277777777778,3.90260416666667,1561.3,1514.4,1167.4,1095.9,0.0,0.0,0.0,0.0,748.0,2452.0,3.9,9.0,3.9,61.0,0.0,984.241388888889,0.0,68.0,71.6,69.8,52.0,74.3,78.8,75.2,67.1,13.08,90.0,14.517,753.3,40.78,14.716,-0.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,69.8,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,69.8,69.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,749.3,4.443,0.0,14.4414725,12.7327609645553,0.0,0.403517160787943,0.0,0.0,0.0,0.0,24.0,20.0,19.0,19.0,21.999999999999996,24.0,25.0,19.499999999999996,21.5,23.000000000000004,0.0,0.0,0.6492591117078003,0.6077640434576078,27.700000000000003
120.0,14.0,0.8,749.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,64.4,66.2,0.815011582276652,66.2,75.2,984.241388888889,3543269.0,0.0,0.0,5.20347222222222,4.16277777777778,3.90260416666667,1561.3,1514.4,1167.4,1095.9,0.0,0.0,0.0,0.0,748.0,2452.0,3.9,9.0,3.9,61.0,0.0,984.241388888889,0.0,68.0,71.6,69.8,52.0,74.3,78.8,75.2,67.1,13.08,90.0,14.517,753.3,40.78,14.716,-0.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,69.8,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,69.8,69.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,749.3,4.441,0.0,14.4595396,12.7327609645553,0.0,0.403517160787943,0.0,0.0,0.0,0.0,24.0,20.0,19.0,19.0,21.999999999999996,24.0,25.0,19.499999999999996,21.5,23.000000000000004,0.0,0.0,0.6492591117078003,0.6077640434576078,27.700000000000003
121.0,14.0,0.8,749.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,64.4,66.2,0.815011582276652,66.2,75.2,984.241944444444,3543271.0,0.0,0.0,5.20347222222222,4.16277777777778,3.90260416666667,1561.3,1514.4,1167.4,1095.9,0.0,0.0,0.0,0.0,748.0,2452.0,3.9,11.0,3.9,13.0,0.0,984.241944444444,0.0,68.0,71.6,69.8,52.0,74.3,78.8,75.2,67.1,12.6,90.0,14.485,753.3,37.28,14.716,-0.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,69.8,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,69.8,69.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,749.3,4.441,0.0,14.4497736,12.5187967874524,0.0,0.403517160787943,0.0,0.0,0.0,0.0,24.0,20.0,19.0,19.0,21.999999999999996,24.0,25.0,19.499999999999996,21.5,24.0,0.0,0.0,0.6492591117078003,0.6077640434576078,24.68
122.0,14.0,0.8,749.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,64.4,66.2,0.815011582276652,66.2,75.2,984.241944444444,3543271.0,0.0,0.0,5.20347222222222,4.16277777777778,3.90260416666667,1561.3,1514.4,1167.4,1095.9,0.0,0.0,0.0,0.0,748.0,2452.0,3.9,11.0,3.9,13.0,0.0,984.241944444444,0.0,68.0,71.6,69.8,52.0,74.3,78.8,75.2,67.1,12.6,90.0,14.485,753.3,37.28,14.716,-0.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,69.8,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,69.8,69.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,749.3,4.44,0.0,14.4497736,12.5187967874524,0.0,0.403517160787943,0.0,0.0,0.0,0.0,24.0,20.0,19.0,19.0,21.999999999999996,24.0,25.0,19.499999999999996,21.5,24.0,0.0,0.0,0.6492591117078003,0.6077640434576078,24.68
123.0,14.0,0.8,749.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.815011582276652,66.2,75.2,984.2425,3543273.0,0.0,0.0,5.20347222222222,4.16277777777778,3.90260416666667,1561.3,1514.4,1167.4,1095.9,0.0,0.0,0.0,0.0,748.0,2452.0,3.9,6.0,3.9,13.0,0.0,984.2425,0.0,68.0,71.6,69.8,52.0,74.3,78.8,75.2,67.1,13.05,90.0,14.519,753.7,40.25,14.693,-0.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,69.8,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,69.8,69.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,749.3,4.44,0.0,14.4595396,12.3087320930676,0.0,0.403517160787943,0.0,0.0,0.0,0.0,23.000000000000004,20.0,19.0,19.0,21.999999999999996,24.0,25.0,19.499999999999996,21.5,24.0,0.0,0.0,0.6492591117078003,0.6077640434576078,27.2
124.0,14.0,0.8,749.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.815011582276652,66.2,75.2,984.2425,3543273.0,0.0,0.0,5.20347222222222,4.16277777777778,3.90260416666667,1561.3,1514.4,1167.4,1095.9,0.0,0.0,0.0,0.0,748.0,2452.0,3.9,6.0,3.9,13.0,0.0,984.2425,0.0,68.0,71.6,69.8,52.0,74.3,78.8,75.2,67.1,13.05,90.0,14.519,753.7,40.25,14.693,-0.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,69.8,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,69.8,69.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,749.3,4.442,0.0,14.4595396,12.3087320930676,0.0,0.403517160787943,0.0,0.0,0.0,0.0,23.000000000000004,20.0,19.0,19.0,21.999999999999996,24.0,25.0,19.499999999999996,21.5,24.0,0.0,0.0,0.6492591117078003,0.6077640434576078,27.2
125.0,14.0,0.8,749.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.815011582276652,66.2,75.2,984.243055555556,3543275.0,0.0,0.0,5.20347222222222,4.16277777777778,3.90260416666667,1561.3,1514.4,1167.4,1095.9,0.0,0.0,0.0,0.0,748.0,2452.0,3.9,19.0,3.9,61.0,0.0,984.243055555556,0.0,68.0,71.6,69.8,52.0,74.3,78.8,75.2,67.1,12.45,90.0,14.487,753.3,36.9,14.702,-0.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,69.8,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,69.8,69.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,749.3,4.442,0.0,14.4400076,12.0996075834729,0.0,0.403517160787943,0.0,0.0,0.0,0.0,23.000000000000004,20.0,19.0,19.0,21.999999999999996,24.0,25.0,19.499999999999996,21.5,24.0,0.0,0.0,0.6492591117078003,0.6077640434576078,24.45
126.0,14.0,0.8,749.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.815011582276652,66.2,75.2,984.243055555556,3543275.0,0.0,0.0,5.20347222222222,4.16277777777778,3.90260416666667,1561.3,1514.4,1167.4,1095.9,0.0,0.0,0.0,0.0,748.0,2452.0,3.9,19.0,3.9,61.0,0.0,984.243055555556,0.0,68.0,71.6,69.8,52.0,74.3,78.8,75.2,67.1,12.45,90.0,14.487,753.3,36.9,14.702,-0.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,69.8,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,69.8,69.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,749.3,4.441,0.0,14.4400076,12.0996075834729,0.0,0.403517160787943,0.0,0.0,0.0,0.0,23.000000000000004,20.0,19.0,19.0,21.999999999999996,24.0,25.0,19.499999999999996,21.5,24.0,0.0,0.0,0.6492591117078003,0.6077640434576078,24.45
127.0,14.0,0.8,749.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,64.4,66.2,0.815011582276652,66.2,75.2,984.243611111111,3543277.0,0.0,0.0,5.20347222222222,4.16277777777778,3.90260416666667,1561.3,1514.4,1167.4,1095.9,0.0,0.0,0.0,0.0,748.0,2452.0,3.9,9.0,3.9,145.0,0.0,984.243611111111,0.0,68.0,71.6,69.8,52.0,74.3,78.8,75.2,67.1,12.62,90.0,14.504,753.3,40.79,14.709,-0.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,69.8,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,69.8,69.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,749.3,4.441,0.0,14.4805365,11.9061939256568,0.0,0.403517160787943,0.0,0.0,0.0,0.0,23.000000000000004,20.0,19.0,19.0,21.999999999999996,24.0,25.0,19.499999999999996,21.5,24.0,0.0,0.0,0.6492591117078003,0.6077640434576078,28.17
128.0,14.0,0.8,749.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.815011582276652,66.2,75.2,984.244166666667,3543279.0,0.0,0.0,5.20347222222222,4.16277777777778,3.90260416666667,1561.3,1514.4,1167.4,1095.9,0.0,0.0,0.0,0.0,748.0,2452.0,3.9,19.0,3.9,61.0,0.0,984.244166666666,0.0,68.0,71.6,69.8,52.0,74.3,78.8,75.2,67.1,12.62,90.0,14.504,753.3,40.79,14.709,-0.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,69.8,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,69.8,69.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,749.3,4.442,0.0,14.4805365,11.9061939256568,0.0,0.403517160787943,0.0,0.0,0.0,0.0,23.000000000000004,20.0,19.0,19.0,21.999999999999996,24.0,25.0,19.499999999999996,21.5,24.0,0.0,0.0,0.6492591117078003,0.6077640434576078,28.17
129.0,14.0,0.8,749.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.815011582276652,66.2,75.2,984.244166666667,3543279.0,0.0,0.0,5.20347222222222,4.16277777777778,3.90260416666667,1561.3,1514.4,1167.4,1095.9,0.0,0.0,0.0,0.0,748.0,2452.0,3.9,19.0,3.9,61.0,0.0,984.244166666666,0.0,68.0,71.6,69.8,52.0,74.3,78.8,75.2,67.1,12.42,90.0,14.487,753.3,37.5,14.731,-0.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,69.8,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,69.8,69.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,749.3,4.442,0.0,14.4507502,11.7160116142547,0.0,0.403517160787943,0.0,0.0,0.0,0.0,23.000000000000004,20.0,19.0,19.0,21.999999999999996,24.0,25.0,19.499999999999996,21.5,24.0,0.0,0.0,0.6492591117078003,0.6077640434576078,25.08
130.0,14.0,0.8,749.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.815011582276652,66.2,75.2,984.244722222222,3543281.0,0.0,0.0,5.20347222222222,4.16277777777778,3.90260416666667,1561.3,1514.4,1167.4,1095.9,0.0,0.0,0.0,0.0,748.0,2452.0,3.9,9.0,3.9,61.0,0.0,984.244722222222,0.0,68.0,71.6,69.8,52.0,74.3,78.8,75.2,67.1,12.42,90.0,14.487,753.3,37.5,14.731,-0.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,69.8,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,69.8,69.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,749.3,4.442,0.0,14.4507502,11.7160116142547,0.0,0.403517160787943,0.0,0.0,0.0,0.0,23.000000000000004,20.0,19.0,19.0,21.999999999999996,24.0,25.0,19.499999999999996,21.5,24.0,0.0,0.0,0.6492591117078003,0.6077640434576078,25.08
131.0,14.0,0.8,749.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.815011582276652,66.2,75.2,984.244722222222,3543281.0,0.0,0.0,5.20347222222222,4.16277777777778,3.90260416666667,1561.3,1514.4,1167.4,1095.9,0.0,0.0,0.0,0.0,748.0,2452.0,3.9,9.0,3.9,61.0,0.0,984.244722222222,0.0,68.0,71.6,69.8,52.0,74.3,78.8,75.2,67.1,12.61,90.0,14.522,753.3,39.9,14.728,-0.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,69.8,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,69.8,69.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,749.3,4.442,0.0,14.4605162,11.5346389635992,0.0,0.403517160787943,0.0,0.0,0.0,0.0,23.000000000000004,20.0,19.0,19.0,21.999999999999996,24.0,25.0,19.499999999999996,21.5,24.0,0.0,0.0,0.6492591117078003,0.6077640434576078,27.29
132.0,14.0,0.7,749.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,64.4,66.2,0.713135134492071,66.2,75.2,984.245277777778,3543283.0,0.0,0.0,5.20347222222222,4.16277777777778,3.90260416666667,1561.3,1514.4,1167.4,1095.9,0.0,0.0,0.0,0.0,748.0,2452.0,3.9,8.0,3.9,61.0,0.0,984.245277777778,0.0,68.0,71.6,69.8,52.0,74.3,78.8,75.2,67.1,12.61,90.0,14.522,753.3,39.9,14.728,-0.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,69.8,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,69.8,69.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,749.3,4.444,0.0,14.4605162,11.5346389635992,0.0,0.403517160787943,0.0,0.0,0.0,0.0,23.000000000000004,20.0,19.0,19.0,21.999999999999996,24.0,25.0,19.499999999999996,21.5,24.0,0.0,0.0,0.6492591117078003,0.6077640434576078,27.29
133.0,14.0,0.7,749.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,64.4,66.2,0.713135134492071,66.2,75.2,984.245277777778,3543283.0,0.0,0.0,5.20347222222222,4.16277777777778,3.90260416666667,1561.3,1514.4,1167.4,1095.9,0.0,0.0,0.0,0.0,748.0,2452.0,3.9,8.0,3.9,61.0,0.0,984.245277777778,0.0,68.0,71.6,69.8,52.0,74.3,78.8,75.2,67.1,12.05,90.0,14.503,753.3,36.5,14.704,-0.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,69.8,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,69.8,69.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,749.3,4.444,0.0,14.4414725,11.3587937342441,0.0,0.403517160787943,0.0,0.0,0.0,0.0,23.000000000000004,20.0,19.0,19.0,21.999999999999996,24.0,25.0,19.499999999999996,21.5,24.0,0.0,0.0,0.6492591117078003,0.6077640434576078,24.45
134.0,14.0,0.8,749.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.815011582276652,66.2,75.2,984.245833333333,3543285.0,0.0,0.0,5.20347222222222,4.16277777777778,3.90260416666667,1561.3,1514.4,1167.4,1095.9,0.0,0.0,0.0,0.0,748.0,2446.0,3.9,24.0,3.9,61.0,0.0,984.245833333333,0.0,68.0,71.6,69.8,52.0,74.3,78.8,75.2,67.1,12.05,90.0,14.503,753.3,36.5,14.704,-0.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,69.8,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,69.8,69.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,749.3,4.441,0.0,14.4414725,11.3587937342441,0.0,0.403517160787943,0.0,0.0,0.0,0.0,23.000000000000004,20.0,19.0,19.0,21.999999999999996,24.0,25.0,19.499999999999996,21.5,24.0,0.0,0.0,0.6492591117078003,0.5317935380254072,24.45
135.0,14.0,0.8,749.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.815011582276652,66.2,75.2,984.245833333333,3543285.0,0.0,0.0,5.20347222222222,4.16277777777778,3.90260416666667,1561.3,1514.4,1167.4,1095.9,0.0,0.0,0.0,0.0,748.0,2446.0,3.9,24.0,3.9,61.0,0.0,984.245833333333,0.0,68.0,71.6,69.8,52.0,74.3,78.8,75.2,67.1,12.35,90.0,14.506,753.3,40.23,14.712,-0.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,69.8,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,69.8,69.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,749.3,4.441,0.0,14.4326831,11.1830542915812,0.0,0.403517160787943,0.0,0.0,0.0,0.0,23.000000000000004,20.0,19.0,19.0,21.999999999999996,24.0,25.0,19.499999999999996,21.5,24.0,0.0,0.0,0.6492591117078003,0.5317935380254072,27.879999999999995
136.0,14.0,0.7,749.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.713135134492071,66.2,75.2,984.246388888889,3543287.0,0.0,0.0,5.20347222222222,4.16277777777778,3.90260416666667,1561.3,1514.4,1167.4,1095.9,0.0,0.0,0.0,0.0,748.0,2446.0,3.9,6.0,3.9,61.0,0.0,984.246388888889,0.0,68.0,71.6,69.8,52.0,74.3,78.8,75.2,67.1,12.35,90.0,14.506,753.3,40.23,14.712,-0.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,69.8,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,69.8,69.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,749.3,4.441,0.0,14.4326831,11.1830542915812,0.0,0.403517160787943,0.0,0.0,0.0,0.0,23.000000000000004,20.0,19.0,19.0,21.999999999999996,24.0,25.0,19.499999999999996,21.5,24.0,0.0,0.0,0.6492591117078003,0.6077640434576078,27.879999999999995
137.0,14.0,0.7,749.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.713135134492071,66.2,75.2,984.246388888889,3543287.0,0.0,0.0,5.20347222222222,4.16277777777778,3.90260416666667,1561.3,1514.4,1167.4,1095.9,0.0,0.0,0.0,0.0,748.0,2446.0,3.9,6.0,3.9,61.0,0.0,984.246388888889,0.0,68.0,71.6,69.8,52.0,74.3,78.8,76.1,67.1,12.0,90.0,14.489,753.3,37.06,14.712,-0.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,69.8,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,69.8,69.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,749.3,4.441,0.0,14.4795599,11.0176511893645,0.0,0.403517160787943,0.0,0.0,0.0,0.0,23.000000000000004,20.0,19.0,19.0,21.999999999999996,24.499999999999996,25.0,19.499999999999996,21.5,24.0,0.0,0.0,0.6492591117078003,0.6077640434576078,25.060000000000002
