time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] OBC AC Current A (RMS) (A),[ICCU] OBC AC Current B (RMS) (A),[ICCU] OBC AC Frequency (Hz),[ICCU] OBC AC Input Current Sensor A Signal Voltage (V),[ICCU] OBC AC Input Current Sensor B Signal Voltage (V),[ICCU] OBC AC Total Current (RMS) (A),[ICCU] OBC AC Voltage A (RMS) (V),[ICCU] OBC AC Voltage B (RMS) (V),[ICCU] OBC DC Current A (RMS) (A),[ICCU] OBC DC Current B (RMS) (A),[ICCU] OBC DC Current Total (RMS) (A),[ICCU] OBC DC Voltage (V),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),DC Charger Power (kW),Distance travelled (Today) (miles),Distance travelled (total) (miles),Distance travelled (Week) (miles),Energy costs ($),Energy used (kWh),EV Instant Energy Consumption (distance/kWh) (km/kWh),EV Instant Energy Consumption (kWh) (kWh),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[ICCU] OBC Temperature A (℃),[ICCU] OBC Temperature B (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),12V device load (A)
433.0,14.1,-9.9,734.0,0.0,0.0,0.0,23.0,44.6,48.2,46.4,48.2,46.4,-7.2666,42.8,57.2,11276.03388888889,40593722.0,0.0,0.0,5.09722222222222,4.07777777777778,3.82291666666667,24982.5,24728.8,18414.5,17834.5,0.0,0.0,0.0,0.0,734.0,2434.0,3.82,25.0,3.8,17.0,0.0,11276.0338888889,0.0,60.5,,46.4,46.0,79.7,92.3,70.7,37.4,0.2099999999999795,100.0,14.5,732.5,7.63,14.582,16.56,16.85,60.0,2.09,2.06,33.410000000000004,240.8,0.0,5.22,5.24,10.46,732.8000000000001,0.0,0.0,3.4,903.0,2850.0,7.0,91.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,733.9000000000001,1.49,0.0,14.4898142,0.0,0.0,10.40552299570508,53.62829451006123,10.40552299570508,2.7403187334009425,2.7131868647534083,0.0,-0.00484161749775,-7.2666,0.0,0.0,4.000000000000002,10.0,7.000000000000001,5.999999999999998,,21.5,,2.999999999999999,12.5,12.0,38.0,23.000000000000004,0.0,0.0,0.0,7.42000000000002
434.0,14.1,-10.0,734.0,0.0,0.0,0.0,23.0,44.6,48.2,46.4,48.2,46.4,-7.34,42.8,57.2,11276.034444444444,40593724.0,0.0,0.0,5.09722222222222,4.07777777777778,3.82291666666667,24982.5,24728.8,18414.5,17834.5,0.0,0.0,0.0,0.0,734.0,2435.0,3.82,49.0,3.8,17.0,0.0,11276.0344444444,0.0,60.5,,46.4,46.0,79.7,92.3,70.7,37.4,0.2099999999999795,100.0,14.5,732.5,7.63,14.582,16.53,16.82,60.0,1.97,1.88,33.35,241.0,0.0,5.22,5.21,10.43,732.0,0.0,0.0,3.4,903.0,2850.0,7.0,91.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,733.9000000000001,1.49,0.0,14.4898142,0.0,0.0,10.40552299570508,53.62829451006123,10.40552299570508,2.7354239137298424,2.7083405086434085,0.0,-0.00484635611,-7.34,0.0,0.0,4.000000000000002,10.0,7.000000000000001,5.999999999999998,,21.5,,2.999999999999999,12.5,12.0,38.0,23.000000000000004,0.0,0.0,0.0,7.42000000000002
435.0,14.1,-10.0,734.0,0.0,0.0,0.0,23.0,44.6,48.2,46.4,48.2,46.4,-7.34,42.8,57.2,11276.034444444444,40593724.0,0.0,0.0,5.09722222222222,4.07777777777778,3.82291666666667,24982.5,24728.8,18414.5,17834.5,0.0,0.0,0.0,0.0,734.0,2435.0,3.82,49.0,3.8,17.0,0.0,11276.0344444444,0.0,60.5,,46.4,46.0,79.7,92.3,70.7,37.4,0.0699999999999931,100.0,14.5,731.6,10.58,14.584,16.53,16.82,60.0,1.97,1.88,33.35,241.0,0.0,5.22,5.21,10.43,732.0,0.0,0.0,3.4,903.0,2850.0,7.0,91.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,733.9000000000001,1.49,0.0,14.4907908,0.0,0.0,10.40552299570508,53.62829451006123,10.40552299570508,2.7354239137298424,2.7083405086434085,0.0,-0.00484635611,-7.34,0.0,0.0,4.000000000000002,10.0,7.000000000000001,5.999999999999998,,21.5,,2.999999999999999,12.5,12.0,38.0,23.000000000000004,0.0,0.0,0.0,10.510000000000007
436.0,14.1,-10.0,734.0,0.0,0.0,0.0,23.0,44.6,48.2,46.4,48.2,46.4,-7.34,42.8,57.2,11276.034444444444,40593724.0,0.0,0.0,5.09722222222222,4.07777777777778,3.82291666666667,24982.5,24728.8,18414.5,17834.5,0.0,0.0,0.0,0.0,734.0,2435.0,3.82,49.0,3.8,17.0,0.0,11276.0344444444,0.0,60.5,,46.4,46.0,79.7,92.3,70.7,37.4,0.0699999999999931,100.0,14.5,731.6,10.58,14.584,16.53,16.85,60.0,2.94,2.92,33.37,240.9,0.0,5.21,5.22,10.44,732.1,0.0,0.0,3.4,903.0,2850.0,7.0,91.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,734.0,1.489,0.0,14.4907908,0.0,0.0,10.40552299570508,53.62829451006123,10.40552299570508,2.7354239137298424,2.7083405086434085,0.0,-0.00484635611,-7.34,0.0,0.0,4.000000000000002,10.0,7.000000000000001,5.999999999999998,,21.5,,2.999999999999999,12.5,12.0,38.0,23.000000000000004,0.0,0.0,0.0,10.510000000000007
437.0,14.1,-9.9,734.0,0.0,0.0,0.0,23.0,44.6,48.2,46.4,48.2,46.4,-7.2666,42.8,57.2,11276.035277777775,40593727.0,0.0,0.0,5.09722222222222,4.07777777777778,3.82291666666667,24982.5,24728.8,18414.6,17834.5,0.0,0.0,0.0,0.0,734.0,2435.0,3.82,148.0,3.8,17.0,0.0,11276.0352777778,0.0,60.5,,46.4,46.0,79.7,92.3,70.7,37.4,0.1899999999999977,100.0,14.5,731.7,7.64,14.583,16.53,16.85,60.0,2.94,2.92,33.37,240.9,0.0,5.21,5.22,10.44,732.1,0.0,0.0,3.4,903.0,2850.0,7.0,91.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,734.0,1.489,0.0,14.4907908,0.0,0.0,10.40552299570508,53.62829451006123,10.40552299570508,2.7305823548897026,2.7035468860294083,0.0,-0.004793622614,-7.2666,0.0,0.0,4.000000000000002,10.0,7.000000000000001,5.999999999999998,,21.5,,2.999999999999999,12.5,12.0,38.0,23.000000000000004,0.0,0.0,0.0,7.450000000000002
438.0,14.1,-9.9,734.0,0.0,0.0,0.0,23.0,44.6,48.2,46.4,48.2,46.4,-7.2666,42.8,57.2,11276.035277777775,40593727.0,0.0,0.0,5.09722222222222,4.07777777777778,3.82291666666667,24982.5,24728.8,18414.6,17834.5,0.0,0.0,0.0,0.0,734.0,2435.0,3.82,148.0,3.8,17.0,0.0,11276.0352777778,0.0,60.5,,46.4,46.0,79.7,92.3,70.7,37.4,0.1899999999999977,100.0,14.5,731.7,7.64,14.583,16.53,16.85,60.0,2.94,2.92,33.37,240.9,0.0,5.21,5.22,10.44,732.1,0.0,0.0,3.4,903.0,2850.0,7.0,91.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,734.0,1.491,0.0,14.4907908,0.0,0.0,10.40552299570508,53.62829451006123,10.40552299570508,2.7305823548897026,2.7035468860294083,0.0,-0.004793622614,-7.2666,0.0,0.0,4.000000000000002,10.0,7.000000000000001,5.999999999999998,,21.5,,2.999999999999999,12.5,12.0,38.0,23.000000000000004,0.0,0.0,0.0,7.450000000000002
439.0,14.1,-10.0,734.1,0.0,0.0,0.0,23.0,44.6,48.2,46.4,48.2,46.4,-7.341,42.8,57.2,11276.035833333332,40593729.0,0.0,0.0,5.09791666666667,4.07833333333333,3.8234375,24982.5,24728.8,18414.6,17834.5,0.0,0.0,0.0,0.0,734.0,2435.0,3.82,97.0,3.8,17.0,0.0,11276.0358333333,0.0,60.5,87.80000000000001,46.4,46.0,79.7,92.3,70.7,37.4,0.1100000000000136,100.0,14.5,731.7,11.15,14.585,16.56,16.85,60.0,2.42,2.43,33.410000000000004,241.4,0.0,5.22,5.21,10.43,732.0,0.0,0.0,3.4,903.0,2850.0,7.0,91.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,734.0,1.491,0.0,14.4907908,0.0,0.0,10.40552299570508,53.62829451006123,10.40552299570508,2.725735407608326,2.698747928325075,0.0,-0.0047989577043333,-7.341,0.0,0.0,4.000000000000002,10.0,7.000000000000001,5.999999999999998,31.000000000000007,21.5,16.0,2.999999999999999,12.5,12.0,38.0,23.000000000000004,0.0,0.0,0.0,11.039999999999987
440.0,14.1,-10.0,734.1,0.0,0.0,0.0,23.0,44.6,48.2,46.4,48.2,46.4,-7.341,42.8,57.2,11276.035833333332,40593729.0,0.0,0.0,5.09791666666667,4.07833333333333,3.8234375,24982.5,24728.8,18414.6,17834.5,0.0,0.0,0.0,0.0,734.0,2435.0,3.82,97.0,3.8,17.0,0.0,11276.0358333333,0.0,60.5,87.80000000000001,,,,,,,0.1100000000000136,100.0,14.5,731.7,11.15,14.585,16.56,16.85,60.0,2.42,2.43,33.410000000000004,241.4,0.0,5.22,5.21,10.43,732.0,0.0,0.0,3.4,903.0,2850.0,7.0,91.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,734.0,1.491,0.0,14.4907908,,0.0,,,,2.725735407608326,2.698747928325075,0.0,-0.0047989577043333,-7.341,0.0,,4.000000000000002,10.0,7.000000000000001,5.999999999999998,31.000000000000007,,16.0,,12.5,12.0,38.0,23.000000000000004,0.0,,,11.039999999999987
441.0,14.1,-10.0,734.1,0.0,0.0,0.0,23.0,44.6,48.2,46.4,48.2,46.4,-7.341,42.8,57.2,11276.03638888889,40593731.0,0.0,0.0,5.09791666666667,4.07833333333333,3.8234375,24982.5,24728.8,18414.6,17834.5,0.0,0.0,0.0,0.0,734.0,2435.0,3.82,49.0,3.8,17.0,0.0,11276.0363888889,0.0,60.5,87.80000000000001,,,,,,,0.1100000000000136,100.0,14.5,731.7,11.15,14.585,16.54,16.830000000000002,60.0,2.47,2.47,33.37,241.3,0.0,5.23,5.22,10.45,733.2,0.0,0.0,3.4,903.0,2850.0,7.0,91.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,734.1,1.49,0.0,14.4907908,,0.0,,,,2.7207438605899683,2.693805802564325,0.0,-0.00494212576075,-7.341,0.0,,4.000000000000002,10.0,7.000000000000001,5.999999999999998,31.000000000000007,,16.0,,12.5,12.0,38.0,23.000000000000004,0.0,,,11.039999999999987
442.0,14.1,-10.0,734.1,0.0,0.0,0.0,23.0,44.6,48.2,46.4,48.2,46.4,-7.341,42.8,57.2,11276.03638888889,40593731.0,0.0,0.0,5.09791666666667,4.07833333333333,3.8234375,24982.5,24728.8,18414.6,17834.5,0.0,0.0,0.0,0.0,734.0,2435.0,3.82,49.0,3.8,17.0,0.0,11276.0363888889,0.0,60.5,87.80000000000001,,,,,,,0.0500000000000113,100.0,14.499,732.3000000000001,10.57,14.582,16.54,16.830000000000002,60.0,2.47,2.47,33.37,241.3,0.0,5.23,5.22,10.45,733.2,0.0,0.0,3.4,903.0,2850.0,7.0,91.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,734.1,1.49,0.0,14.4907908,,0.0,,,,2.7207438605899683,2.693805802564325,0.0,-0.00494212576075,-7.341,0.0,,4.000000000000002,10.0,7.000000000000001,5.999999999999998,31.000000000000007,,16.0,,12.5,12.0,38.0,23.000000000000004,0.0,,,10.519999999999989
443.0,14.1,-10.0,734.1,0.0,0.0,0.0,23.0,44.6,48.2,46.4,48.2,46.4,-7.341,42.8,57.2,11276.03638888889,40593731.0,0.0,0.0,5.09791666666667,4.07833333333333,3.8234375,24982.5,24728.8,18414.6,17834.5,0.0,0.0,0.0,0.0,734.0,2435.0,3.82,49.0,3.8,17.0,0.0,11276.0363888889,0.0,60.5,87.80000000000001,,,,,,,0.0500000000000113,100.0,14.499,732.3000000000001,10.57,14.582,16.52,16.82,60.0,1.96,1.88,33.34,241.1,0.0,5.23,5.22,10.46,732.1,0.0,0.0,3.4,903.0,2850.0,7.0,91.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,734.0,1.49,0.0,14.4907908,,0.0,,,,2.7207438605899683,2.693805802564325,0.0,-0.00494212576075,-7.341,0.0,,4.000000000000002,10.0,7.000000000000001,5.999999999999998,31.000000000000007,,16.0,,12.5,12.0,38.0,23.000000000000004,0.0,,,10.519999999999989
444.0,14.1,-10.0,734.0,0.0,0.0,0.0,23.0,44.6,48.2,46.4,48.2,46.4,-7.34,42.8,57.2,11276.03722222222,40593734.0,0.0,0.0,5.09722222222222,4.07777777777778,3.82291666666667,24982.5,24728.8,18414.6,17834.5,0.0,0.0,0.0,0.0,734.0,2436.0,3.82,49.0,3.8,17.0,0.0,11276.0372222222,0.0,60.5,87.80000000000001,,,,,,,0.1399999999999863,100.0,14.5,731.5,8.88,14.586,16.52,16.82,60.0,1.96,1.88,33.34,241.1,0.0,5.23,5.22,10.46,732.1,0.0,0.0,3.4,903.0,2850.0,7.0,91.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,734.0,1.49,0.0,14.4907908,,0.0,,,,2.7157842408013235,2.688895287922102,0.0,-0.0049105146422222,-7.34,0.0,,4.000000000000002,10.0,7.000000000000001,5.999999999999998,31.000000000000007,,16.0,,12.5,12.0,38.0,23.000000000000004,0.0,,,8.740000000000014
445.0,14.1,-10.0,734.0,0.0,0.0,0.0,23.0,44.6,48.2,46.4,48.2,46.4,-7.34,42.8,57.2,11276.03722222222,40593734.0,0.0,0.0,5.09722222222222,4.07777777777778,3.82291666666667,24982.5,24728.8,18414.6,17834.5,0.0,0.0,0.0,0.0,734.0,2436.0,3.82,49.0,3.8,17.0,0.0,11276.0372222222,0.0,60.5,,,,,,,,0.1399999999999863,100.0,14.5,731.5,8.88,14.586,16.52,16.82,60.0,1.96,1.88,33.34,241.1,0.0,5.23,5.22,10.46,732.1,0.0,0.0,3.4,903.0,2850.0,7.0,91.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,734.0,1.491,0.0,14.4815131,,0.0,,,,2.7157842408013235,2.688895287922102,,-0.0049105146422222,-7.34,0.0,,4.000000000000002,10.0,7.000000000000001,5.999999999999998,,,,,12.5,12.0,38.0,23.000000000000004,0.0,,,8.740000000000014
446.0,14.1,-9.9,734.0,0.0,0.0,0.0,23.0,44.6,48.2,46.4,48.2,46.4,-7.2666,42.8,57.2,11276.037777777778,40593736.0,0.0,0.0,5.09722222222222,4.07777777777778,3.82291666666667,24982.5,24728.8,18414.6,17834.5,0.0,0.0,0.0,0.0,734.0,2436.0,3.82,25.0,3.8,17.0,0.0,11276.0377777778,0.0,60.5,87.80000000000001,,,,,,,0.1399999999999863,100.0,14.5,731.5,8.88,14.586,16.55,16.85,60.0,2.92,2.93,33.4,241.3,0.0,5.23,5.23,10.46,732.4000000000001,0.0,0.0,3.4,903.0,2850.0,7.0,91.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,734.0,1.491,0.0,14.4815131,,0.0,,,,2.7109596283263775,2.6841184438875025,,-0.0047768440346,-7.2666,0.0,,4.000000000000002,10.0,7.000000000000001,5.999999999999998,31.000000000000007,,16.0,,12.5,12.0,38.0,23.000000000000004,0.0,,,8.740000000000014
447.0,14.1,-9.9,734.0,0.0,0.0,0.0,23.0,44.6,48.2,46.4,48.2,46.4,-7.2666,42.8,57.2,11276.037777777778,40593736.0,0.0,0.0,5.09722222222222,4.07777777777778,3.82291666666667,24982.5,24728.8,18414.6,17834.5,0.0,0.0,0.0,0.0,734.0,2436.0,3.82,25.0,3.8,17.0,0.0,11276.0377777778,0.0,60.5,87.80000000000001,,,,,,,0.0400000000000204,100.0,14.499,731.6,9.48,14.586,16.55,16.85,60.0,2.92,2.93,33.4,241.3,0.0,5.23,5.23,10.46,732.4000000000001,0.0,0.0,3.4,903.0,2850.0,7.0,91.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,734.0,1.491,0.0,14.4907908,,0.0,,,,2.7109596283263775,2.6841184438875025,,-0.0047768440346,-7.2666,0.0,,4.000000000000002,10.0,7.000000000000001,5.999999999999998,31.000000000000007,,16.0,,12.5,12.0,38.0,23.000000000000004,0.0,,,9.43999999999998
448.0,14.1,-9.9,734.0,0.0,0.0,0.0,23.0,44.6,48.2,46.4,48.2,46.4,-7.2666,42.8,57.2,11276.038611111111,40593739.0,0.0,0.0,5.09722222222222,4.07777777777778,3.82291666666667,24982.5,24728.8,18414.6,17834.5,0.0,0.0,0.0,0.0,735.0,2436.0,3.82,97.0,3.8,17.0,0.0,11276.0386111111,0.0,60.5,87.80000000000001,,,,,,,0.0400000000000204,100.0,14.499,731.6,9.48,14.586,16.55,16.87,60.0,2.7,2.64,33.42,241.4,0.0,5.22,5.23,10.45,732.3000000000001,0.0,0.0,3.4,903.0,2850.0,7.0,91.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,734.0,1.49,0.0,14.4907908,,0.0,,,,2.7061792954780257,2.6793854410673523,,-0.00473300282015,-7.2666,0.0,,4.000000000000002,10.0,7.000000000000001,5.999999999999998,31.000000000000007,,16.0,,12.5,12.0,38.0,23.000000000000004,0.0,,,9.43999999999998
449.0,14.1,-9.9,734.0,0.0,0.0,0.0,23.0,44.6,48.2,46.4,48.2,46.4,-7.2666,42.8,57.2,11276.038611111111,40593739.0,0.0,0.0,5.09722222222222,4.07777777777778,3.82291666666667,24982.5,24728.8,18414.6,17834.5,0.0,0.0,0.0,0.0,735.0,2436.0,3.82,97.0,3.8,17.0,0.0,11276.0386111111,0.0,60.5,87.80000000000001,,,,,,,0.2400000000000091,100.0,14.5,732.1,9.29,14.583,16.55,16.87,60.0,2.7,2.64,33.42,241.4,0.0,5.22,5.23,10.45,732.3000000000001,0.0,0.0,3.4,903.0,2850.0,7.0,91.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,734.0,1.49,0.0,14.4907908,,0.0,,,,2.7061792954780257,2.6793854410673523,,-0.00473300282015,-7.2666,0.0,,4.000000000000002,10.0,7.000000000000001,5.999999999999998,31.000000000000007,,16.0,,12.5,12.0,38.0,23.000000000000004,0.0,,,9.04999999999999
450.0,14.1,-9.9,734.0,0.0,0.0,0.0,23.0,44.6,48.2,46.4,48.2,46.4,-7.2666,42.8,57.2,11276.038611111111,40593739.0,0.0,0.0,5.09722222222222,4.07777777777778,3.82291666666667,24982.5,24728.8,18414.6,17834.5,0.0,0.0,0.0,0.0,735.0,2436.0,3.82,97.0,3.8,17.0,0.0,11276.0386111111,0.0,60.5,87.80000000000001,,,,,,,0.2400000000000091,100.0,14.5,732.1,9.29,14.583,16.55,16.87,60.0,2.7,2.64,33.42,241.4,0.0,5.22,5.23,10.45,732.3000000000001,0.0,0.0,3.4,903.0,2850.0,7.0,91.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,53.6,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,734.0,1.491,0.0,14.4907908,,0.0,,,,2.7061792954780257,2.6793854410673523,,-0.00473300282015,-7.2666,0.0,,4.000000000000002,10.0,7.000000000000001,5.999999999999998,31.000000000000007,,16.0,,12.5,12.0,38.0,23.000000000000004,0.0,,,9.04999999999999
451.0,14.1,-9.9,734.1,0.0,0.0,0.0,23.0,44.6,48.2,46.4,48.2,46.4,-7.26759,42.8,57.2,11276.039166666667,40593741.0,0.0,0.0,5.09791666666667,4.07833333333333,3.8234375,24982.5,24728.8,18414.6,17834.5,0.0,0.0,0.0,0.0,735.0,2436.0,3.82,5.0,3.8,17.0,0.0,11276.0391666667,0.0,60.5,87.80000000000001,,,,,,,0.0400000000000204,100.0,14.5,732.0,8.27,14.581,16.53,16.82,60.0,2.07,2.04,33.36,241.4,0.0,5.22,5.23,10.45,733.3000000000001,0.0,0.0,3.4,903.0,2850.0,7.0,91.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,53.6,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,734.0,1.491,0.0,14.4907908,,0.0,,,,2.701358032464628,2.674611913331314,,-0.0047735277360375,-7.26759,0.0,,4.000000000000002,10.0,7.000000000000001,5.999999999999998,31.000000000000007,,16.0,,12.5,12.0,38.0,23.000000000000004,0.0,,,8.229999999999979
