time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] OBC AC Current A (RMS) (A),[ICCU] OBC AC Current B (RMS) (A),[ICCU] OBC AC Frequency (Hz),[ICCU] OBC AC Input Current Sensor A Signal Voltage (V),[ICCU] OBC AC Input Current Sensor B Signal Voltage (V),[ICCU] OBC AC Total Current (RMS) (A),[ICCU] OBC AC Voltage A (RMS) (V),[ICCU] OBC AC Voltage B (RMS) (V),[ICCU] OBC DC Current A (RMS) (A),[ICCU] OBC DC Current B (RMS) (A),[ICCU] OBC DC Current Total (RMS) (A),[ICCU] OBC DC Voltage (V),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),DC Charger Power (kW),Distance travelled (Today) (miles),Distance travelled (total) (miles),Distance travelled (Week) (miles),Energy costs ($),Energy used (kWh),EV Instant Energy Consumption (distance/kWh) (km/kWh),EV Instant Energy Consumption (kWh) (kWh),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[ICCU] OBC Temperature A (℃),[ICCU] OBC Temperature B (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),12V device load (A)
28.0,13.9,-9.9,705.2,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-6.98148,37.4,50.0,11307.0325,40705317.0,0.0,0.0,4.89722222222222,3.91777777777778,3.67291666666667,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,705.0,3000.0,3.66,102.0,3.66,17.0,0.0,11307.0325,0.0,47.0,116.6,,,,,,,25.850000000000023,99.0,14.269,704.2,35.91,14.562,16.57,16.82,60.0,1.97,1.89,33.39,241.7,0.0,5.41,5.4,10.82,704.3000000000001,0.0,0.0,3.4,909.0,2857.0,0.0,51.8,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,705.2,1.49,0.0,14.370669,,0.0,,,,10.625902382437346,10.520695428155788,,-0.00525675481815,-6.98148,0.0,,0.0,5.999999999999998,2.999999999999999,2.999999999999999,47.0,,14.000000000000002,,9.5,9.000000000000002,4.000000000000002,2.999999999999999,0.0,,,10.059999999999974
29.0,14.0,-10.0,705.2,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-7.052,37.4,50.0,11307.033333333333,40705320.0,0.0,0.0,4.89722222222222,3.91777777777778,3.67291666666667,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,705.0,2500.0,3.66,4.0,3.66,17.0,0.0,11307.0333333333,0.0,47.0,116.6,,,,,,,22.720000000000027,99.0,14.421,702.9000000000001,32.43,14.704,16.56,16.84,60.0,2.59,2.54,33.4,241.9,0.0,5.39,5.39,10.78,703.4000000000001,0.0,0.0,3.4,909.0,2857.0,0.0,51.8,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,705.2,1.49,0.0,14.370669,,0.0,,,,10.620504828162916,10.515351315012788,,-0.0053441131429999,-7.052,0.0,,0.0,5.999999999999998,2.999999999999999,2.999999999999999,47.0,,14.000000000000002,,9.5,9.000000000000002,4.000000000000002,2.999999999999999,0.0,,,9.709999999999972
30.0,14.0,-10.0,705.2,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-7.052,37.4,50.0,11307.033333333333,40705320.0,0.0,0.0,4.89722222222222,3.91777777777778,3.67291666666667,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,705.0,2500.0,3.66,4.0,3.66,17.0,0.0,11307.0333333333,0.0,47.0,116.6,,,,,,,22.720000000000027,99.0,14.421,702.9000000000001,32.43,14.704,16.56,16.84,60.0,2.59,2.54,33.4,241.9,0.0,5.39,5.39,10.78,703.4000000000001,0.0,0.0,3.4,909.0,2857.0,0.0,51.8,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,705.2,1.49,0.0,14.550363399999998,,0.0,,,,10.620504828162916,10.515351315012788,,-0.0053441131429999,-7.052,0.0,,0.0,5.999999999999998,2.999999999999999,2.999999999999999,47.0,,14.000000000000002,,9.5,9.000000000000002,4.000000000000002,2.999999999999999,0.0,,,9.709999999999972
31.0,14.0,-10.0,705.2,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-7.052,37.4,50.0,11307.033333333333,40705320.0,0.0,0.0,4.89722222222222,3.91777777777778,3.67291666666667,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,705.0,2500.0,3.66,4.0,3.66,17.0,0.0,11307.0333333333,0.0,47.0,116.6,,,,,,,22.720000000000027,99.0,14.421,702.9000000000001,32.43,14.704,16.55,16.830000000000002,60.0,2.5,2.49,33.38,241.9,0.0,5.4,5.39,10.79,703.8000000000001,0.0,0.0,3.4,909.0,2857.0,0.0,51.8,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,705.3000000000001,1.492,0.0,14.550363399999998,,0.0,,,,10.620504828162916,10.515351315012788,,-0.0053441131429999,-7.052,0.0,,0.0,5.999999999999998,2.999999999999999,2.999999999999999,47.0,,14.000000000000002,,9.5,9.000000000000002,5.0,2.999999999999999,0.0,,,9.709999999999972
32.0,14.2,-10.0,705.3,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-7.053,37.4,50.0,11307.034166666666,40705323.0,0.0,0.0,4.89791666666667,3.91833333333333,3.6734375,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,705.0,2500.0,3.66,102.0,3.66,17.0,0.0,11307.0341666667,0.0,47.0,116.6,,,,,,,19.360000000000017,100.0,14.595,703.0,24.89,14.805,16.55,16.830000000000002,60.0,2.5,2.49,33.38,241.9,0.0,5.4,5.39,10.79,703.8000000000001,0.0,0.0,3.4,909.0,2857.0,0.0,51.8,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,705.3000000000001,1.492,0.0,14.550363399999998,,0.0,,,,10.6150646318346,10.509964982014456,,-0.0053863329983333,-7.053,0.0,,0.0,5.999999999999998,2.999999999999999,2.999999999999999,47.0,,14.000000000000002,,9.5,10.0,5.0,2.999999999999999,0.0,,,5.529999999999983
33.0,14.2,-10.0,705.3,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-7.053,37.4,50.0,11307.034166666666,40705323.0,0.0,0.0,4.89791666666667,3.91833333333333,3.6734375,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,705.0,2500.0,3.66,102.0,3.66,17.0,0.0,11307.0341666667,0.0,47.0,116.6,,,,,,,19.360000000000017,100.0,14.595,703.0,24.89,14.805,16.55,16.830000000000002,60.0,2.5,2.49,33.38,241.9,0.0,5.4,5.39,10.79,703.8000000000001,0.0,0.0,3.4,909.0,2857.0,0.0,51.8,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,705.3000000000001,1.492,0.0,14.610424299999998,,0.0,,,,10.6150646318346,10.509964982014456,,-0.0053863329983333,-7.053,0.0,,0.0,5.999999999999998,2.999999999999999,2.999999999999999,47.0,,14.000000000000002,,9.5,10.0,5.0,2.999999999999999,0.0,,,5.529999999999983
34.0,14.2,-10.2,705.4,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-7.19508,37.4,50.0,11307.034722222224,40705325.0,0.0,0.0,4.89861111111111,3.91888888888889,3.67395833333333,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,706.0,2500.0,3.66,4.0,3.66,17.0,0.0,11307.0347222222,0.0,47.0,116.6,,,,,,,19.360000000000017,100.0,14.595,703.0,24.89,14.805,16.580000000000002,16.85,60.0,2.73,2.66,33.43,241.6,0.0,5.39,5.4,10.79,704.2,0.0,0.0,3.4,909.0,2857.0,0.0,51.8,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,705.3000000000001,1.491,0.0,14.610424299999998,,0.0,,,,10.609446426332877,10.50440240230978,,-0.0055625797046766,-7.195079999999999,0.0,,0.0,5.999999999999998,2.999999999999999,2.999999999999999,47.0,,14.000000000000002,,9.5,10.0,5.999999999999998,2.999999999999999,0.0,,,5.529999999999983
35.0,14.2,-10.2,705.4,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-7.19508,37.4,50.0,11307.034722222224,40705325.0,0.0,0.0,4.89861111111111,3.91888888888889,3.67395833333333,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,706.0,2500.0,3.66,4.0,3.66,17.0,0.0,11307.0347222222,0.0,47.0,116.6,39.2,46.0,97.7,101.3,71.6,32.0,9.699999999999989,100.0,14.611,704.2,17.21,14.749,16.580000000000002,16.85,60.0,2.73,2.66,33.43,241.6,0.0,5.39,5.4,10.79,704.2,0.0,0.0,3.4,909.0,2857.0,0.0,51.8,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,705.3000000000001,1.491,0.0,14.610424299999998,,0.0,,,,10.609446426332877,10.50440240230978,,-0.0055625797046766,-7.195079999999999,0.0,0.0,0.0,5.999999999999998,2.999999999999999,2.999999999999999,47.0,21.999999999999996,14.000000000000002,0.0,9.5,10.0,5.999999999999998,2.999999999999999,0.0,0.0,,7.510000000000012
36.0,14.2,-10.2,705.4,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-7.19508,37.4,50.0,11307.034722222224,40705325.0,0.0,0.0,4.89861111111111,3.91888888888889,3.67395833333333,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,706.0,2500.0,3.66,4.0,3.66,17.0,0.0,11307.0347222222,0.0,47.0,116.6,39.2,46.0,97.7,101.3,71.6,32.0,9.699999999999989,100.0,14.611,704.2,17.21,14.749,16.580000000000002,16.85,60.0,2.73,2.66,33.43,241.6,0.0,5.39,5.4,10.79,704.2,0.0,0.0,3.4,909.0,2857.0,0.0,51.8,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,705.3000000000001,1.491,0.0,14.590404,,0.0,,,,10.609446426332877,10.50440240230978,,-0.0055625797046766,-7.195079999999999,0.0,0.0,0.0,5.999999999999998,2.999999999999999,2.999999999999999,47.0,21.999999999999996,14.000000000000002,0.0,9.5,10.0,5.999999999999998,2.999999999999999,0.0,0.0,,7.510000000000012
37.0,14.2,-10.2,705.4,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-7.19508,37.4,50.0,11307.034722222224,40705325.0,0.0,0.0,4.89861111111111,3.91888888888889,3.67395833333333,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,706.0,2500.0,3.66,4.0,3.66,17.0,0.0,11307.0347222222,0.0,47.0,,39.2,46.0,97.7,101.3,71.6,32.0,9.699999999999989,100.0,14.611,704.2,17.21,14.749,16.580000000000002,16.84,60.0,2.43,2.45,33.410000000000004,241.8,0.0,5.4,5.4,10.8,703.8000000000001,0.0,0.0,3.4,909.0,2857.0,0.0,51.8,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,705.5,1.491,0.0,14.590404,,0.0,,,,10.609446426332877,10.50440240230978,,-0.0055625797046766,-7.195079999999999,0.0,0.0,0.0,5.999999999999998,2.999999999999999,2.999999999999999,,21.999999999999996,,0.0,9.5,10.0,5.999999999999998,2.999999999999999,0.0,0.0,,7.510000000000012
38.0,14.2,-10.3,705.5,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-7.26665,37.4,50.0,11307.035833333332,40705329.0,0.0,0.0,4.89930555555556,3.91944444444444,3.67447916666667,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,706.0,2425.0,3.66,102.0,3.66,17.0,0.0,11307.0358333333,0.0,47.0,115.7,39.2,46.0,97.7,101.3,71.6,32.0,5.740000000000009,100.0,14.591,703.4000000000001,14.77,14.711,16.580000000000002,16.84,60.0,2.43,2.45,33.410000000000004,241.8,0.0,5.4,5.4,10.8,703.8000000000001,0.0,0.0,3.4,909.0,2857.0,0.0,51.8,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,705.5,1.491,0.0,14.590404,,0.0,,,,10.602970495609222,10.4979905897121,0.0,-0.0064118125976777,-7.26665,0.0,0.0,0.0,5.999999999999998,2.999999999999999,2.999999999999999,46.5,21.999999999999996,14.000000000000002,0.0,9.5,10.0,5.999999999999998,2.999999999999999,0.0,0.0,,9.02999999999999
39.0,14.2,-10.3,705.5,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-7.26665,37.4,50.0,11307.035833333332,40705329.0,0.0,0.0,4.89930555555556,3.91944444444444,3.67447916666667,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,706.0,2425.0,3.66,102.0,3.66,17.0,0.0,11307.0358333333,0.0,47.0,115.7,39.2,46.0,97.7,101.3,71.6,32.0,5.740000000000009,100.0,14.591,703.4000000000001,14.77,14.711,16.580000000000002,16.84,60.0,2.43,2.45,33.410000000000004,241.8,0.0,5.4,5.4,10.8,703.8000000000001,0.0,0.0,3.4,909.0,2857.0,0.0,53.6,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,705.5,1.491,0.0,14.5606177,,0.0,,,,10.602970495609222,10.4979905897121,0.0,-0.0064118125976777,-7.26665,0.0,0.0,0.0,5.999999999999998,2.999999999999999,2.999999999999999,46.5,21.999999999999996,14.000000000000002,0.0,9.5,10.0,5.999999999999998,2.999999999999999,0.0,0.0,,9.02999999999999
40.0,14.2,-10.3,705.6,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-7.26768,37.4,50.0,11307.03638888889,40705331.0,0.0,0.0,4.9,3.92,3.675,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,706.0,2425.0,3.66,102.0,3.66,17.0,0.0,11307.0363888889,0.0,47.0,115.7,39.2,46.0,96.8,101.3,71.6,32.0,5.740000000000009,100.0,14.591,703.4000000000001,14.77,14.711,16.55,16.82,60.0,2.07,2.01,33.37,241.5,0.0,5.41,5.41,10.81,704.2,0.0,0.0,3.4,909.0,2857.0,0.0,53.6,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,705.5,1.491,0.0,14.5606177,0.0,0.0,57.67998762228585,129.29175241589118,86.06898090153503,10.597255555203004,10.49233223287426,0.0,-0.00565835683784,-7.26768,0.0,0.0,0.0,5.999999999999998,2.999999999999999,2.999999999999999,46.5,21.999999999999996,14.000000000000002,0.0,9.5,10.0,7.000000000000001,4.000000000000002,0.0,0.0,0.0,9.02999999999999
41.0,14.2,-10.3,705.6,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-7.26768,37.4,50.0,11307.03638888889,40705331.0,0.0,0.0,4.9,3.92,3.675,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,706.0,2425.0,3.66,102.0,3.66,17.0,0.0,11307.0363888889,0.0,47.0,115.7,39.2,46.0,96.8,101.3,71.6,32.0,4.340000000000032,100.0,14.568,703.1,13.15,14.682,16.55,16.82,60.0,2.07,2.01,33.37,241.5,0.0,5.41,5.41,10.81,704.2,0.0,0.0,3.4,909.0,2857.0,0.0,53.6,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,705.5,1.491,0.0,14.5606177,0.0,0.0,57.67998762228585,129.29175241589118,86.06898090153503,10.597255555203004,10.49233223287426,0.0,-0.00565835683784,-7.26768,0.0,0.0,0.0,5.999999999999998,2.999999999999999,2.999999999999999,46.5,21.999999999999996,14.000000000000002,0.0,9.5,10.0,7.000000000000001,4.000000000000002,0.0,0.0,0.0,8.809999999999969
42.0,14.2,-10.3,705.6,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-7.26768,37.4,50.0,11307.03638888889,40705331.0,0.0,0.0,4.9,3.92,3.675,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,706.0,2425.0,3.66,102.0,3.66,17.0,0.0,11307.0363888889,0.0,47.0,115.7,39.2,46.0,96.8,101.3,71.6,32.0,4.340000000000032,100.0,14.568,703.1,13.15,14.682,16.57,16.84,60.0,2.05,1.99,33.410000000000004,241.5,0.0,5.4,5.39,10.8,704.3000000000001,0.0,0.0,3.4,909.0,2857.0,0.0,53.6,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,705.6,1.493,0.0,14.5405974,0.0,0.0,57.67998762228585,129.29175241589118,86.06898090153503,10.597255555203004,10.49233223287426,0.0,-0.00565835683784,-7.26768,0.0,0.0,0.0,5.999999999999998,2.999999999999999,2.999999999999999,46.5,21.999999999999996,14.000000000000002,0.0,9.5,10.0,8.0,4.000000000000002,0.0,0.0,0.0,8.809999999999969
43.0,14.1,-10.3,705.6,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-7.26768,37.4,50.0,11307.03722222222,40705334.0,0.0,0.0,4.9,3.92,3.675,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,706.0,2425.0,3.66,101.0,3.66,17.0,0.0,11307.0372222222,0.0,47.0,115.7,39.2,46.0,96.8,101.3,71.6,32.0,3.5500000000000114,100.0,14.55,704.1,11.71,14.662,16.57,16.84,60.0,2.05,1.99,33.410000000000004,241.5,0.0,5.4,5.39,10.8,704.3000000000001,0.0,0.0,3.4,909.0,2857.0,0.0,53.6,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,705.6,1.493,0.0,14.5405974,0.0,0.0,57.67998762228585,129.29175241589118,86.06898090153503,10.59224150611515,10.48736782783678,0.0,-0.00496440503748,-7.26768,0.0,0.0,0.0,5.999999999999998,2.999999999999999,2.999999999999999,46.5,21.999999999999996,14.000000000000002,0.0,9.5,10.0,8.0,4.000000000000002,0.0,0.0,0.0,8.15999999999999
44.0,14.1,-10.3,705.6,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-7.26768,37.4,50.0,11307.03722222222,40705334.0,0.0,0.0,4.9,3.92,3.675,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,706.0,2425.0,3.66,101.0,3.66,17.0,0.0,11307.0372222222,0.0,47.0,115.7,39.2,46.0,96.8,101.3,71.6,32.0,3.5500000000000114,100.0,14.55,704.1,11.71,14.662,16.57,16.84,60.0,2.05,1.99,33.410000000000004,241.5,0.0,5.4,5.39,10.8,704.3000000000001,0.0,0.0,3.4,909.0,2857.0,0.0,53.6,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,705.6,1.493,0.0,14.5303431,0.0,0.0,57.67998762228585,129.29175241589118,86.06898090153503,10.59224150611515,10.48736782783678,0.0,-0.00496440503748,-7.26768,0.0,0.0,0.0,5.999999999999998,2.999999999999999,2.999999999999999,46.5,21.999999999999996,14.000000000000002,0.0,9.5,10.0,8.0,4.000000000000002,0.0,0.0,0.0,8.15999999999999
45.0,14.1,-10.3,705.6,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-7.26768,37.4,50.0,11307.037777777778,40705336.0,0.0,0.0,4.9,3.92,3.675,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,706.0,2423.0,3.66,4.0,3.66,17.0,0.0,11307.0377777778,0.0,47.0,114.8,39.2,46.0,96.8,101.3,71.6,32.0,3.5500000000000114,100.0,14.55,704.1,11.71,14.662,16.55,16.830000000000002,60.0,2.75,2.74,33.39,241.6,0.0,5.37,5.36,10.74,704.8000000000001,0.0,0.0,3.4,909.0,2857.0,0.0,53.6,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,705.6,1.492,0.0,14.5303431,0.0,0.0,57.67998762228585,129.29175241589118,86.06898090153503,10.587244533347896,10.482420330047422,0.0,-0.00494749778936,-7.26768,0.0,0.0,0.0,5.999999999999998,2.999999999999999,2.999999999999999,46.0,21.999999999999996,14.000000000000002,0.0,9.5,10.0,8.0,4.000000000000002,0.0,0.0,0.0,8.15999999999999
46.0,14.1,-10.3,705.6,0.0,0.0,0.0,23.0,37.4,41.0,39.2,41.0,39.2,-7.26768,37.4,50.0,11307.037777777778,40705336.0,0.0,0.0,4.9,3.92,3.675,25041.2,24803.3,18457.5,17887.5,0.0,0.0,0.0,0.0,706.0,2423.0,3.66,4.0,3.66,17.0,0.0,11307.0377777778,0.0,47.0,114.8,39.2,46.0,96.8,101.3,71.6,32.0,3.3600000000000136,100.0,14.538,703.5,12.87,14.65,16.55,16.830000000000002,60.0,2.75,2.74,33.39,241.6,0.0,5.37,5.36,10.74,704.8000000000001,0.0,0.0,3.4,909.0,2857.0,0.0,53.6,1.0,35.6,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,705.6,1.492,0.0,14.5303431,0.0,0.0,57.67998762228585,129.29175241589118,86.06898090153503,10.587244533347896,10.482420330047422,0.0,-0.00494749778936,-7.26768,0.0,0.0,0.0,5.999999999999998,2.999999999999999,2.999999999999999,46.0,21.999999999999996,14.000000000000002,0.0,9.5,10.0,8.0,4.000000000000002,0.0,0.0,0.0,9.509999999999986
