time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] OBC AC Current A (RMS) (A),[ICCU] OBC AC Current B (RMS) (A),[ICCU] OBC AC Frequency (Hz),[ICCU] OBC AC Input Current Sensor A Signal Voltage (V),[ICCU] OBC AC Input Current Sensor B Signal Voltage (V),[ICCU] OBC AC Total Current (RMS) (A),[ICCU] OBC AC Voltage A (RMS) (V),[ICCU] OBC AC Voltage B (RMS) (V),[ICCU] OBC DC Current A (RMS) (A),[ICCU] OBC DC Current B (RMS) (A),[ICCU] OBC DC Current Total (RMS) (A),[ICCU] OBC DC Voltage (V),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),DC Charger Power (kW),Distance travelled (Today) (miles),Distance travelled (total) (miles),Distance travelled (Week) (miles),Energy costs ($),Energy used (kWh),EV Instant Energy Consumption (distance/kWh) (km/kWh),EV Instant Energy Consumption (kWh) (kWh),EV Instant Energy Consumption (kWh/distance) (mi/kWh),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[ICCU] OBC Temperature A (℃),[ICCU] OBC Temperature B (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),12V device load (A)
110.0,14.1,16.4,744.9,0.0,0.0,0.0,23.0,48.2,48.2,48.2,48.2,48.2,12.21636,48.2,57.2,11312.322777777776,40724362.0,0.0,0.0,5.17291666666667,4.13833333333333,3.8796875,25066.4,24803.4,18475.9,17887.6,1880.0,2604.0,0.0,0.0,746.0,2334.0,3.88,16.0,3.86,93.0,0.0,11312.3227777778,0.0,69.0,140.9,36.5,44.0,108.5,86.9,67.1,41.0,1.5,99.0,14.505,741.2,49.28,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.5,5.800000000000001,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,51.8,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,744.9000000000001,4.44,13.574045000000002,14.4805365,7.894005597021461,0.0,0.2144631601447546,129.50621557603594,86.28344406167979,0.1611159347064187,0.1595207274320977,2.619438195992915,0.0062538512700733,1.6276429312823135,12.216359999999998,0.0,,5.0,10.0,8.0,9.000000000000002,60.5,19.499999999999996,82.0,5.0,12.5,24.0,13.000000000000004,12.0,33.242892756303185,32.992946194225716,0.3450728621561538,47.78
111.0,14.1,16.5,743.6,0.0,0.0,0.0,23.0,48.2,48.2,48.2,48.2,48.2,12.2694,48.2,57.2,11312.323333333334,40724364.0,0.0,0.0,5.16388888888889,4.13111111111111,3.87291666666667,25066.4,24803.4,18475.9,17887.6,1880.0,2670.0,0.0,0.0,746.0,2334.0,3.88,16.0,3.86,154.0,0.0,11312.3233333333,0.0,69.0,140.9,36.5,44.0,108.5,86.9,67.1,41.0,1.5,99.0,14.505,741.2,49.28,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.4000000000001,5.800000000000001,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,51.8,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,744.8000000000001,4.438,13.574045000000002,14.4805365,7.894005597021461,0.0,0.2144631601447546,129.50621557603594,86.28344406167979,0.1675584163953,0.1658994221735644,2.6896180742334588,0.0063786947414666,1.6712506724045186,12.2694,0.0,,5.0,10.0,8.0,9.000000000000002,60.5,19.499999999999996,82.0,5.0,12.5,24.0,13.000000000000004,12.0,33.242892756303185,32.992946194225716,0.3450728621561538,47.78
112.0,14.1,16.5,743.6,0.0,0.0,0.0,23.0,48.2,48.2,48.2,48.2,48.2,12.2694,48.2,57.2,11312.323333333334,40724364.0,0.0,0.0,5.16388888888889,4.13111111111111,3.87291666666667,25066.4,24803.4,18475.9,17887.6,1880.0,2670.0,0.0,0.0,746.0,2334.0,3.88,16.0,3.86,154.0,0.0,11312.3233333333,0.0,69.0,140.9,36.5,44.0,108.5,86.9,67.1,41.0,1.4800000000000182,99.0,14.506,740.8000000000001,51.2,14.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.4000000000001,3.0,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,51.8,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,744.8000000000001,4.438,13.28108,14.4815131,7.894005597021461,0.0,0.2144631601447546,129.50621557603594,86.28344406167979,0.1675584163953,0.1658994221735644,2.6896180742334588,0.0063786947414666,1.6712506724045186,12.2694,0.0,,5.0,10.0,8.0,9.000000000000002,60.5,19.499999999999996,82.0,5.0,12.5,23.000000000000004,13.000000000000004,12.0,34.13332738370417,32.992946194225716,0.3450728621561538,49.719999999999985
113.0,14.1,8.4,745.5,0.0,0.0,0.0,23.0,48.2,50.0,48.2,48.2,48.2,6.2622,48.2,57.2,11312.323888888888,40724366.0,0.0,0.0,5.17708333333333,4.14166666666667,3.8828125,25066.4,24803.5,18475.9,17887.6,1880.0,2723.0,0.0,0.0,747.0,2334.0,3.88,16.0,3.88,63.0,0.0,11312.3238888889,0.0,69.0,140.9,36.5,44.0,109.4,87.80000000000001,67.1,41.0,1.4800000000000182,99.0,14.506,740.8000000000001,51.2,14.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.4000000000001,3.0,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,51.8,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,745.1,4.44,13.28108,14.4815131,8.39388186802884,0.0,0.2369965650600493,129.52874898095124,86.30597746659508,0.1710138186253175,0.1693206125003144,5.2697135192105025,0.0034211903267499,3.2744471591453492,6.2622,0.0,,5.0,10.0,8.0,9.000000000000002,60.5,19.499999999999996,82.0,5.0,12.5,23.000000000000004,13.000000000000004,12.0,34.13332738370417,33.99273244253559,0.381329214087196,49.719999999999985
114.0,14.1,8.4,745.5,0.0,0.0,0.0,23.0,48.2,50.0,48.2,48.2,48.2,6.2622,48.2,57.2,11312.323888888888,40724366.0,0.0,0.0,5.17708333333333,4.14166666666667,3.8828125,25066.4,24803.5,18475.9,17887.6,1880.0,2723.0,0.0,0.0,747.0,2334.0,3.88,16.0,3.88,63.0,0.0,11312.3238888889,0.0,69.0,140.9,36.5,44.0,109.4,87.80000000000001,67.1,41.0,1.400000000000034,99.0,14.503,743.3000000000001,48.65,14.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.4000000000001,4.5,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,51.8,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,745.1,4.44,13.28108,14.4815131,8.39388186802884,0.0,0.2369965650600493,129.52874898095124,86.30597746659508,0.1710138186253175,0.1693206125003144,5.2697135192105025,0.0034211903267499,3.2744471591453492,6.2622,0.0,,5.0,10.0,8.0,9.000000000000002,60.5,19.499999999999996,82.0,5.0,12.5,23.000000000000004,13.000000000000004,12.0,34.13332738370417,33.99273244253559,0.381329214087196,47.249999999999964
115.0,14.1,7.2,746.6,0.0,0.0,0.0,23.0,48.2,50.0,48.2,48.2,48.2,5.37552,48.2,57.2,11312.324444444444,40724368.0,0.0,0.0,5.18472222222222,4.14777777777778,3.88854166666667,25066.4,24803.5,18475.9,17887.6,1880.0,2706.0,0.0,0.0,747.0,2330.0,3.88,16.0,3.88,93.0,0.0,11312.3244444444,0.0,69.0,140.9,36.5,44.0,110.3,87.80000000000001,67.1,41.0,1.400000000000034,99.0,14.503,743.3000000000001,48.65,14.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.4000000000001,4.5,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,51.8,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,746.3000000000001,4.438,13.28108,14.4815131,8.625063100779174,0.0,0.2480271464646464,129.53977956235582,86.31700804799968,0.1737545141824531,0.1720341724578744,6.324969491323628,0.00271355995756,3.9301526177932544,5.375520000000001,0.0,,5.0,10.0,8.0,9.000000000000002,60.5,19.499999999999996,82.0,5.0,12.5,23.000000000000004,13.000000000000004,12.0,34.13332738370417,33.99273244253559,0.39907747122281567,47.249999999999964
116.0,14.1,7.2,746.6,0.0,0.0,0.0,23.0,48.2,50.0,48.2,48.2,48.2,5.37552,48.2,57.2,11312.324444444444,40724368.0,0.0,0.0,5.18472222222222,4.14777777777778,3.88854166666667,25066.4,24803.5,18475.9,17887.6,1880.0,2706.0,0.0,0.0,747.0,2330.0,3.88,16.0,3.88,93.0,0.0,11312.3244444444,0.0,69.0,140.9,36.5,44.0,110.3,87.80000000000001,67.1,41.0,1.3100000000000025,99.0,14.503,743.2,50.78,14.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.4000000000001,4.6000000000000005,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,51.8,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,746.7,4.437,,,8.625063100779174,0.0,0.2480271464646464,129.53977956235582,86.31700804799968,0.1737545141824531,0.1720341724578744,6.324969491323628,0.00271355995756,3.9301526177932544,5.375520000000001,0.0,,5.0,10.0,8.0,9.000000000000002,60.5,19.499999999999996,82.0,5.0,12.5,23.000000000000004,13.000000000000004,12.0,,33.99273244253559,0.39907747122281567,49.47
117.0,14.1,7.4,746.6,0.0,0.0,0.0,23.0,48.2,48.2,48.2,48.2,48.2,5.52484,48.2,57.2,11312.325,40724370.0,0.0,0.0,5.18472222222222,4.14777777777778,3.88854166666667,25066.4,24803.5,18475.9,17887.6,1880.0,2648.0,0.0,0.0,747.0,2330.0,3.88,16.0,3.88,17.0,0.0,11312.325,0.0,69.0,140.9,36.5,44.0,110.3,87.80000000000001,67.1,41.0,1.3100000000000025,99.0,14.503,743.2,50.78,14.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.3000000000001,4.6000000000000005,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,51.8,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,746.7,4.437,,,8.625063100779174,0.0,0.2480271464646464,129.53977956235582,86.31700804799968,0.1768680136316451,0.1751168451798466,6.154024369936504,0.0030826727219722,3.823932276771816,5.52484,0.0,,5.0,10.0,8.0,9.000000000000002,60.5,19.499999999999996,82.0,5.0,12.5,23.000000000000004,13.000000000000004,12.0,,33.99273244253559,0.39907747122281567,49.47
118.0,14.1,7.4,746.6,0.0,0.0,0.0,23.0,48.2,48.2,48.2,48.2,48.2,5.52484,48.2,57.2,11312.325,40724370.0,0.0,0.0,5.18472222222222,4.14777777777778,3.88854166666667,25066.4,24803.5,18475.9,17887.6,1880.0,2648.0,0.0,0.0,747.0,2330.0,3.88,16.0,3.88,17.0,0.0,11312.325,0.0,69.0,140.9,36.5,44.0,110.3,87.80000000000001,67.1,41.0,1.3100000000000025,99.0,14.503,743.2,50.78,14.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.3000000000001,-7.1000000000000005,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,51.8,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,746.6,4.44,9.7655,14.4805365,8.625063100779174,0.0,0.2480271464646464,129.53977956235582,86.31700804799968,0.1768680136316451,0.1751168451798466,6.154024369936504,0.0030826727219722,3.823932276771816,5.52484,0.0,,5.0,10.0,8.0,9.000000000000002,60.5,19.499999999999996,82.0,5.0,12.5,23.000000000000004,13.000000000000004,12.0,33.3991093576016,33.99273244253559,0.39907747122281567,49.47
119.0,14.1,9.7,746.1,0.0,0.0,0.0,23.0,48.2,48.2,48.2,48.2,48.2,7.23717,48.2,57.2,11312.325555555555,40724372.0,0.0,0.0,5.18125,4.145,3.8859375,25066.4,24803.5,18475.9,17887.6,1880.0,2589.0,0.0,0.0,747.0,2330.0,3.88,16.0,3.88,93.0,0.0,11312.3255555556,0.0,69.0,140.9,36.5,44.0,111.2,88.7,67.1,40.1,1.3100000000000025,99.0,14.503,743.2,50.78,14.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.1,-15.2,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,51.8,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,746.6,4.44,9.7655,14.4805365,9.023048430542724,0.0,0.2689797830668893,129.56073219895808,86.33796068460192,0.1805849194439087,0.1787969499444641,4.697968957479237,0.0036801047646175,2.919181669077831,7.23717,0.0,,4.000000000000002,10.0,8.0,9.000000000000002,60.5,19.499999999999996,82.0,4.500000000000001,12.5,23.000000000000004,13.000000000000004,12.0,33.3991093576016,31.99315994591585,0.43279067942690386,49.47
120.0,14.1,9.7,746.1,0.0,0.0,0.0,23.0,48.2,48.2,48.2,48.2,48.2,7.23717,48.2,57.2,11312.325555555555,40724372.0,0.0,0.0,5.18125,4.145,3.8859375,25066.4,24803.5,18475.9,17887.6,1880.0,2589.0,0.0,0.0,747.0,2330.0,3.88,16.0,3.88,93.0,0.0,11312.3255555556,0.0,69.0,140.9,36.5,44.0,111.2,88.7,67.1,40.1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.9000000000001,-15.2,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,51.8,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,746.2,4.438,10.74205,14.471747099999998,9.023048430542724,0.0,0.2689797830668893,129.56073219895808,86.33796068460192,0.1805849194439087,0.1787969499444641,4.697968957479237,0.0036801047646175,2.919181669077831,7.23717,0.0,,4.000000000000002,10.0,8.0,9.000000000000002,60.5,19.499999999999996,82.0,4.500000000000001,,,13.000000000000004,12.0,32.68051299162888,31.99315994591585,0.43279067942690386,
121.0,14.1,8.8,746.1,0.0,0.0,0.0,23.0,48.2,48.2,48.2,48.2,48.2,6.56568,48.2,57.2,11312.326111111111,40724374.0,0.0,0.0,5.18125,4.145,3.8859375,25066.4,24803.5,18475.9,17887.6,1880.0,2546.0,0.0,0.0,747.0,2330.0,3.88,16.0,3.88,63.0,0.0,11312.3261111111,0.0,69.0,140.9,36.5,44.0,112.1,88.7,67.1,40.1,1.1399999999999864,99.0,14.501,742.8000000000001,50.99,14.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.9000000000001,-3.3000000000000003,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,51.8,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,746.2,4.438,10.74205,14.471747099999998,9.207961511555366,0.0,0.2792466992762268,129.5709991151674,86.34822760081126,0.1840136471628461,0.1821917298642041,4.873828758026587,0.00339477991974,3.0284558492037386,6.56568,0.0,-0.0024908118739707,4.000000000000002,10.0,8.0,9.000000000000002,60.5,19.499999999999996,82.0,4.500000000000001,12.5,23.000000000000004,13.000000000000004,12.0,32.68051299162888,31.99315994591585,0.44930984722750383,49.850000000000016
122.0,14.1,8.8,746.1,0.0,0.0,0.0,23.0,48.2,48.2,48.2,48.2,48.2,6.56568,48.2,57.2,11312.326111111111,40724374.0,0.0,0.0,5.18125,4.145,3.8859375,25066.4,24803.5,18475.9,17887.6,1880.0,2546.0,0.0,0.0,747.0,2330.0,3.88,16.0,3.88,63.0,0.0,11312.3261111111,0.0,69.0,140.9,36.5,44.0,112.1,88.7,67.1,40.1,1.1399999999999864,99.0,14.501,742.8000000000001,50.99,14.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.8000000000001,-3.3000000000000003,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,51.8,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,746.2,4.438,10.74205,14.471747099999998,9.207961511555366,0.0,0.2792466992762268,129.5709991151674,86.34822760081126,0.1840136471628461,0.1821917298642041,4.873828758026587,0.00339477991974,3.0284558492037386,6.56568,0.0,-0.0024908118739707,4.000000000000002,10.0,8.0,9.000000000000002,60.5,19.499999999999996,82.0,4.500000000000001,12.5,23.000000000000004,13.000000000000004,12.0,32.68051299162888,31.99315994591585,0.44930984722750383,49.850000000000016
123.0,14.1,9.1,744.9,0.0,0.0,0.0,23.0,48.2,48.2,48.2,48.2,48.2,6.77859,48.2,57.2,11312.326666666666,40724376.0,0.0,0.0,5.17291666666667,4.13833333333333,3.8796875,25066.4,24803.5,18475.9,17887.6,1880.0,2505.0,0.0,0.0,747.0,2330.0,3.88,16.0,3.88,93.0,0.0,11312.3266666667,0.0,69.0,140.9,36.5,44.0,112.1,88.7,67.1,40.1,1.0600000000000025,99.0,14.501,743.5,51.63,14.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.8000000000001,-0.8,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,51.8,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,746.2,4.438,10.74205,14.4805365,9.372613802414625,0.0,0.2889724011771256,129.5807248170683,86.35795330271216,0.1874471526013274,0.1855912401993341,4.720745759811407,0.00339951033513,2.9333345135197737,6.7785899999999994,0.0,-0.0090894257106541,4.000000000000002,10.0,8.0,9.000000000000002,60.5,19.499999999999996,82.0,4.500000000000001,12.5,23.000000000000004,13.000000000000004,12.0,31.711970063578697,30.993373697605982,0.46495830087896073,50.57
124.0,14.1,9.1,744.9,0.0,0.0,0.0,23.0,48.2,48.2,48.2,48.2,48.2,6.77859,48.2,57.2,11312.326666666666,40724376.0,0.0,0.0,5.17291666666667,4.13833333333333,3.8796875,25066.4,24803.5,18475.9,17887.6,1880.0,2505.0,0.0,0.0,747.0,2330.0,3.88,16.0,3.88,93.0,0.0,11312.3266666667,0.0,69.0,140.9,36.5,44.0,112.1,88.7,67.1,40.1,1.0600000000000025,99.0,14.501,743.5,51.63,14.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.6,-0.8,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,51.8,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,746.2,4.439,10.74205,14.4805365,9.372613802414625,0.0,0.2889724011771256,129.5807248170683,86.35795330271216,0.1874471526013274,0.1855912401993341,4.720745759811407,0.00339951033513,2.9333345135197737,6.7785899999999994,0.0,-0.0090894257106541,4.000000000000002,10.0,8.0,9.000000000000002,60.5,19.499999999999996,82.0,4.500000000000001,12.5,23.000000000000004,13.000000000000004,12.0,31.711970063578697,30.993373697605982,0.46495830087896073,50.57
125.0,14.1,8.7,746.1,0.0,0.0,0.0,23.0,48.2,48.2,48.2,48.2,48.2,6.49107,48.2,57.2,11312.327222222222,40724378.0,0.0,0.0,5.18125,4.145,3.8859375,25066.4,24803.5,18475.9,17887.6,1880.0,2489.0,0.0,0.0,747.0,2334.0,3.88,16.0,3.88,93.0,0.0,11312.3272222222,0.0,69.0,140.9,36.5,44.0,113.0,89.6,67.1,39.2,1.0199999999999818,99.0,14.501,742.7,49.09,14.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.6,-1.6,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,51.8,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,746.2,4.439,10.74205,14.479559899999998,9.544531784770962,0.0,0.2994785452954744,129.59123096118665,86.36845944683051,0.1910336029359259,0.1891421811246791,4.775791972663983,0.0035509409253449,2.967538633846192,6.49107,0.0,-0.0090073872949696,4.000000000000002,10.0,8.0,9.000000000000002,60.5,19.499999999999996,82.0,4.000000000000002,12.5,23.000000000000004,13.000000000000004,12.0,31.212076939423763,30.993373697605982,0.4818631621915168,48.07000000000002
126.0,14.1,8.5,746.1,0.0,0.0,0.0,23.0,48.2,48.2,48.2,48.2,48.2,6.34185,48.2,57.2,11312.327777777778,40724380.0,0.0,0.0,5.18125,4.145,3.8859375,25066.4,24803.5,18475.9,17887.6,1880.0,2529.0,0.0,0.0,747.0,2334.0,3.88,16.0,3.88,63.0,0.0,11312.3277777778,0.0,69.0,140.9,36.5,44.0,113.0,89.6,67.1,39.2,1.0199999999999818,99.0,14.501,742.7,49.09,14.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.5,-1.6,3.0,0.0,0.0,0.0,910.0,2860.0,0.0,51.8,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,50.0,50.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,746.1,4.439,10.74205,14.479559899999998,9.544531784770962,0.0,0.2994785452954744,129.59123096118665,86.36845944683051,0.1944500516316485,0.1925248035956916,4.888163548491372,0.0033826224710125,3.0373630722896316,6.34185,0.0,-0.0090073872949696,4.000000000000002,10.0,8.0,9.000000000000002,60.5,19.499999999999996,82.0,4.000000000000002,12.5,23.000000000000004,13.000000000000004,12.0,31.212076939423763,30.993373697605982,0.4818631621915168,48.07000000000002
