time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] OBC AC Current A (RMS) (A),[ICCU] OBC AC Current B (RMS) (A),[ICCU] OBC AC Frequency (Hz),[ICCU] OBC AC Input Current Sensor A Signal Voltage (V),[ICCU] OBC AC Input Current Sensor B Signal Voltage (V),[ICCU] OBC AC Total Current (RMS) (A),[ICCU] OBC AC Voltage A (RMS) (V),[ICCU] OBC AC Voltage B (RMS) (V),[ICCU] OBC DC Current A (RMS) (A),[ICCU] OBC DC Current B (RMS) (A),[ICCU] OBC DC Current Total (RMS) (A),[ICCU] OBC DC Voltage (V),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),# warm-ups since codes cleared (),Average speed (mph),DC Charger Power (kW),Distance traveled since codes cleared (miles),Distance traveled with MIL on (miles),Distance travelled (Today) (miles),Distance travelled (total) (miles),Distance travelled (Week) (miles),Energy costs ($),Energy used (kWh),EV Instant Energy Consumption (distance/kWh) (km/kWh),EV Instant Energy Consumption (kWh) (kWh),HV EV Battery Power (kW),Hybrid/EV battery pack remaining charge (%),Hybrid/EV Battery System Current (A),Hybrid/EV Battery System Voltage (V),Hybrid/EV Charger Power (kW),OBD Module Voltage (V),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[ICCU] OBC Temperature A (℃),[ICCU] OBC Temperature B (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),12V device load (A)
38.0,14.1,-11.3,760.4,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.59252,55.400000000000006,71.6,11265.628333333334,40556262.0,0.0,0.0,5.28055555555556,4.22444444444444,3.96041666666667,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2437.0,3.96,101.0,3.94,17.0,0.0,11265.6283333333,0.0,74.0,60.8,,,,,,,,,,,,,19.5,19.83,60.0,3.02,3.01,39.33,239.6,0.0,6.04,6.05,12.08,757.3000000000001,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,760.4000000000001,1.49,0.0,14.4907908,,,0.0,,,,,,-0.0908218337311042,-0.0899226076545586,0.0,-0.0042969691215811,-8.59252,,,,0.0,,,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,16.0,,20.0,,,,56.00000000000001,35.0,0.0,,,
39.0,14.1,-11.3,760.4,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.59252,55.400000000000006,71.6,11265.628333333334,40556262.0,0.0,0.0,5.28055555555556,4.22444444444444,3.96041666666667,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2437.0,3.96,101.0,3.94,17.0,0.0,11265.6283333333,0.0,74.0,60.8,,,,,,,,,,,,,19.5,19.83,60.0,3.02,3.01,39.33,239.6,0.0,6.04,6.05,12.08,757.3000000000001,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,760.4000000000001,1.49,0.0,14.4907908,,,0.0,,,,,,-0.0908218337311042,-0.0899226076545586,0.0,-0.0042969691215811,-8.59252,,,,0.0,,,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,16.0,,20.0,,,,56.00000000000001,35.0,0.0,,,
40.0,14.1,-11.4,760.4,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.66856,55.400000000000006,71.6,11265.628888888888,40556264.0,0.0,0.0,5.28055555555556,4.22444444444444,3.96041666666667,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2437.0,3.96,101.0,3.94,17.0,0.0,11265.6288888889,0.0,74.0,60.8,,,,,,,,,,,,,19.53,19.84,60.0,2.83,2.77,39.37,239.7,0.0,6.03,6.04,12.07,757.1,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,760.4000000000001,1.489,0.0,14.4907908,,,0.0,,,,,,-0.0960744003264793,-0.0951231686400786,0.0,-0.0052005609855199,-8.66856,,,,0.0,,,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,16.0,,20.0,,,,56.00000000000001,36.0,0.0,,,
41.0,14.1,-11.4,760.4,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.66856,55.400000000000006,71.6,11265.628888888888,40556264.0,0.0,0.0,5.28055555555556,4.22444444444444,3.96041666666667,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2437.0,3.96,101.0,3.94,17.0,0.0,11265.6288888889,0.0,74.0,60.8,56.3,37.0,69.80000000000001,83.30000000000001,73.4,45.5,0.0500000000000113,100.0,14.5,756.6,8.43,14.568,19.53,19.84,60.0,2.83,2.77,39.37,239.7,0.0,6.03,6.04,12.07,757.1,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,760.4000000000001,1.489,0.0,14.4907908,,0.0,0.0,,,0.0,43.222771514356154,43.055188946552136,-0.0960744003264793,-0.0951231686400786,0.0,-0.0052005609855199,-8.66856,,,,0.0,,0.0,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,16.0,23.000000000000004,20.0,7.5,16.0,21.999999999999996,56.00000000000001,36.0,0.0,0.0,0.0,8.379999999999988
42.0,14.1,-11.4,760.4,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.66856,55.400000000000006,71.6,11265.628888888888,40556264.0,0.0,0.0,5.28055555555556,4.22444444444444,3.96041666666667,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2437.0,3.96,101.0,3.94,17.0,0.0,11265.6288888889,0.0,74.0,60.8,56.3,37.0,69.80000000000001,83.30000000000001,73.4,45.5,0.0500000000000113,100.0,14.5,756.6,8.43,14.568,19.53,19.84,60.0,2.83,2.77,39.37,239.7,0.0,6.03,6.04,12.07,757.1,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,760.4000000000001,1.489,0.0,14.4907908,,0.0,0.0,,,0.0,43.222771514356154,43.055188946552136,-0.0960744003264793,-0.0951231686400786,,-0.0052005609855199,-8.66856,,,,0.0,,0.0,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,16.0,23.000000000000004,20.0,7.5,16.0,21.999999999999996,56.00000000000001,36.0,0.0,0.0,0.0,8.379999999999988
43.0,14.1,-11.4,760.4,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.66856,55.400000000000006,71.6,11265.628888888888,40556264.0,0.0,0.0,5.28055555555556,4.22444444444444,3.96041666666667,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2437.0,3.96,101.0,3.94,17.0,0.0,11265.6288888889,0.0,74.0,,56.3,37.0,69.80000000000001,83.30000000000001,73.4,45.5,0.0500000000000113,100.0,14.5,756.6,8.43,14.568,19.53,19.84,60.0,2.68,2.66,39.36,239.6,0.0,6.0200000000000005,6.01,12.04,758.0,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.60000000000001,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,760.4000000000001,1.49,0.0,14.4907908,255.0,0.0,0.0,0.0,0.0,0.0,43.222771514356154,43.055188946552136,-0.0960744003264793,-0.0951231686400786,,-0.0052005609855199,-8.66856,73.72549019607843,0.0,0.0,0.0,14.4,0.0,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,,23.000000000000004,,7.5,16.0,21.999999999999996,56.00000000000001,35.0,0.0,0.0,0.0,8.379999999999988
44.0,14.1,-11.3,760.3,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.59139,55.400000000000006,71.6,11265.63,40556268.0,0.0,0.0,5.27986111111111,4.22388888888889,3.95989583333333,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2437.0,3.96,101.0,3.94,17.0,0.0,11265.63,0.0,74.0,60.8,56.3,37.0,69.80000000000001,83.30000000000001,72.5,45.5,0.0500000000000113,100.0,14.5,756.6,8.43,14.568,19.53,19.84,60.0,2.68,2.66,39.36,239.6,0.0,6.0200000000000005,6.01,12.04,758.0,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.60000000000001,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,760.4000000000001,1.49,0.0,14.4907908,255.0,0.0,0.0,0.0,0.0,0.0,43.222771514356154,43.055188946552136,-0.104973159627601,-0.1039338214134663,0.0,-0.0010878670986705,-8.591389999999999,73.72549019607843,0.0,0.0,0.0,14.4,0.0,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,16.0,22.5,20.0,7.5,16.0,21.999999999999996,56.00000000000001,35.0,0.0,0.0,0.0,8.379999999999988
45.0,14.1,-11.3,760.3,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.59139,55.400000000000006,71.6,11265.63,40556268.0,0.0,0.0,5.27986111111111,4.22388888888889,3.95989583333333,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2437.0,3.96,101.0,3.94,17.0,0.0,11265.63,0.0,74.0,60.8,56.3,37.0,69.80000000000001,83.30000000000001,72.5,45.5,0.0500000000000113,100.0,14.5,756.8000000000001,9.71,14.568,19.53,19.84,60.0,2.68,2.66,39.36,239.6,0.0,6.0200000000000005,6.01,12.04,758.0,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.60000000000001,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,760.4000000000001,1.49,0.0,14.4907908,255.0,0.0,0.0,0.0,0.0,0.0,43.222771514356154,43.055188946552136,-0.104973159627601,-0.1039338214134663,0.0,-0.0010878670986705,-8.591389999999999,73.72549019607843,0.0,0.0,0.0,14.4,0.0,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,16.0,22.5,20.0,7.5,16.0,21.999999999999996,56.00000000000001,35.0,0.0,0.0,0.0,9.65999999999999
46.0,14.1,-11.3,760.3,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.59139,55.400000000000006,71.6,11265.63,40556268.0,0.0,0.0,5.27986111111111,4.22388888888889,3.95989583333333,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2437.0,3.96,101.0,3.94,17.0,0.0,11265.63,0.0,74.0,60.8,56.3,37.0,69.80000000000001,83.30000000000001,72.5,45.5,0.0500000000000113,100.0,14.5,756.8000000000001,9.71,14.568,19.53,19.82,60.0,2.01,1.98,39.35,239.5,0.0,6.03,6.05,12.08,757.2,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,760.3000000000001,1.489,0.0,14.4907908,255.0,0.0,0.0,0.0,0.0,0.0,43.222771514356154,43.055188946552136,-0.104973159627601,-0.1039338214134663,0.0,-0.0010878670986705,-8.591389999999999,73.72549019607843,0.0,0.0,0.0,14.4,0.0,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,16.0,22.5,20.0,7.5,16.0,21.999999999999996,56.00000000000001,36.0,0.0,0.0,0.0,9.65999999999999
47.0,14.1,-11.2,760.3,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.51536,55.400000000000006,71.6,11265.630833333333,40556271.0,0.0,0.0,5.27986111111111,4.22388888888889,3.95989583333333,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2437.0,3.96,101.0,3.94,17.0,0.0,11265.6308333333,0.0,74.5,60.8,56.3,37.0,69.80000000000001,83.30000000000001,72.5,45.5,0.0500000000000113,100.0,14.5,756.8000000000001,9.71,14.568,19.53,19.82,60.0,2.01,1.98,39.35,239.5,0.0,6.03,6.05,12.08,757.2,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,760.3000000000001,1.489,0.0,14.4907908,255.0,0.0,0.0,0.0,0.0,0.0,43.222771514356154,43.055188946552136,-0.1122813046285329,-0.1111696085431019,0.0,-0.0072357871296355,-8.51536,74.11764705882354,,,0.0,14.4,0.0,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,16.0,22.5,20.0,7.5,16.0,21.999999999999996,56.00000000000001,36.0,0.0,0.0,0.0,9.65999999999999
48.0,14.1,-11.2,760.3,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.51536,55.400000000000006,71.6,11265.630833333333,40556271.0,0.0,0.0,5.27986111111111,4.22388888888889,3.95989583333333,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2437.0,3.96,101.0,3.94,17.0,0.0,11265.6308333333,0.0,74.5,60.8,56.3,37.0,69.80000000000001,83.30000000000001,72.5,45.5,0.0400000000000204,100.0,14.5,757.1,9.09,14.568,19.53,19.82,60.0,2.01,1.98,39.35,239.5,0.0,6.03,6.05,12.08,757.2,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,760.3000000000001,1.489,0.0,14.4907908,255.0,0.0,0.0,0.0,0.0,0.0,43.222771514356154,43.055188946552136,-0.1122813046285329,-0.1111696085431019,0.0,-0.0072357871296355,-8.51536,74.11764705882354,,,0.0,14.4,0.0,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,16.0,22.5,20.0,7.5,16.0,21.999999999999996,56.00000000000001,36.0,0.0,0.0,0.0,9.04999999999998
49.0,14.1,-11.2,760.3,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.51536,55.400000000000006,71.6,11265.630833333333,40556271.0,0.0,0.0,5.27986111111111,4.22388888888889,3.95989583333333,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2437.0,3.96,101.0,3.94,17.0,0.0,11265.6308333333,0.0,74.5,,56.3,37.0,69.80000000000001,83.30000000000001,72.5,45.5,0.0400000000000204,100.0,14.5,757.1,9.09,14.568,19.5,19.83,60.0,2.94,2.91,39.32,239.6,0.0,6.03,6.05,12.08,757.2,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,760.4000000000001,1.49,0.0,14.4907908,255.0,0.0,0.0,0.0,0.0,0.0,43.222771514356154,43.055188946552136,-0.1122813046285329,-0.1111696085431019,0.0,-0.0072357871296355,-8.51536,74.11764705882354,,,0.0,14.4,0.0,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,,22.5,,7.5,16.0,21.999999999999996,56.00000000000001,36.0,0.0,0.0,0.0,9.04999999999998
50.0,14.1,-11.4,760.4,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.66856,55.400000000000006,71.6,11265.631666666666,40556274.0,0.0,0.0,5.28055555555556,4.22444444444444,3.96041666666667,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2437.0,3.96,101.0,3.94,17.0,0.0,11265.6316666667,0.0,74.5,60.8,,,,,,,0.0400000000000204,100.0,14.5,757.1,9.09,14.568,19.5,19.83,60.0,2.94,2.91,39.32,239.6,0.0,6.03,6.05,12.08,757.2,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,760.4000000000001,1.49,0.0,14.4907908,255.0,,0.0,0.0,0.0,,,,-0.1191881967681421,-0.1180081156120219,0.0,-0.0068385070689199,-8.66856,74.11764705882354,,,0.0,14.4,,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,16.0,,20.0,,16.0,21.999999999999996,56.00000000000001,36.0,0.0,,,9.04999999999998
51.0,14.1,-11.4,760.4,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.66856,55.400000000000006,71.6,11265.631666666666,40556274.0,0.0,0.0,5.28055555555556,4.22444444444444,3.96041666666667,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2437.0,3.96,101.0,3.94,17.0,0.0,11265.6316666667,0.0,74.5,60.8,,,,,,,0.0400000000000204,100.0,14.5,757.1,9.09,14.568,19.5,19.83,60.0,2.94,2.91,39.32,239.6,0.0,6.03,6.05,12.08,757.2,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,760.5,1.49,0.0,14.4907908,255.0,,0.0,0.0,0.0,,,,-0.1191881967681421,-0.1180081156120219,0.0,-0.0068385070689199,-8.66856,74.11764705882354,,,0.0,14.4,,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,16.0,,20.0,,16.0,21.999999999999996,56.00000000000001,36.0,0.0,,,9.04999999999998
52.0,14.1,-11.4,760.5,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.6697,55.400000000000006,71.6,11265.632222222222,40556276.0,0.0,0.0,5.28125,4.225,3.9609375,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2437.0,3.96,25.0,3.94,17.0,0.0,11265.6322222222,0.0,74.5,60.8,56.3,37.0,69.80000000000001,83.30000000000001,72.5,45.5,,,,,,,19.52,19.84,60.0,2.65,2.59,39.36,239.7,0.0,6.0200000000000005,6.03,12.05,758.0,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,760.5,1.49,0.0,14.4907908,255.0,0.0,0.0,0.0,0.0,0.0,43.222771514356154,43.055188946552136,-0.1247166886029106,-0.1234818699038719,,-0.00547375429185,-8.6697,74.11764705882354,,,0.0,14.4,0.0,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,16.0,22.5,20.0,7.5,,,56.00000000000001,36.0,0.0,0.0,0.0,
53.0,14.1,-11.4,760.5,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.6697,55.400000000000006,71.6,11265.632222222222,40556276.0,0.0,0.0,5.28125,4.225,3.9609375,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2437.0,3.96,25.0,3.94,17.0,0.0,11265.6322222222,0.0,74.5,60.8,56.3,37.0,69.80000000000001,83.30000000000001,72.5,45.5,,,,,,,19.52,19.84,60.0,2.65,2.59,39.36,239.7,0.0,6.0200000000000005,6.03,12.05,758.0,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,760.5,1.49,0.0,14.4898142,255.0,0.0,0.0,0.0,0.0,0.0,43.222771514356154,43.055188946552136,-0.1247166886029106,-0.1234818699038719,,-0.00547375429185,-8.6697,74.11764705882354,,,0.0,14.4,0.0,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,16.0,22.5,20.0,7.5,,,56.00000000000001,36.0,0.0,0.0,0.0,
54.0,14.1,-11.4,760.4,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.66856,55.400000000000006,71.6,11265.632777777775,40556278.0,0.0,0.0,5.28055555555556,4.22444444444444,3.96041666666667,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2434.0,3.96,101.0,3.94,17.0,0.0,11265.6327777778,0.0,74.5,60.8,56.3,37.0,69.80000000000001,83.30000000000001,72.5,45.5,,,,,,,19.52,19.85,60.0,2.96,2.92,39.36,239.6,0.0,6.03,6.05,12.08,757.4000000000001,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.60000000000001,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,760.5,1.49,0.0,14.4898142,255.0,0.0,0.0,0.0,0.0,0.0,43.222771514356154,43.055188946552136,-0.1299717582257224,-0.1286849091343786,0.0,-0.0052030392305066,-8.66856,74.11764705882354,,,0.0,14.5,0.0,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,16.0,22.5,20.0,7.5,,,56.00000000000001,36.0,0.0,0.0,0.0,
